step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,rls_theta,rls_prediction_error,rls_kalman_gain_norm,rls_P_trace,rls_theta_delta,rls_converged,rls_target,rls_model_raw,rls_static_bias,elapsed_s
0,1786853084.3942232,-8.283487784136144,0.0,0.0,2.048951173490181,-6.750334390468354,224.90160522821003,2.056291451493635,0.8283487784136144,0.745513900572253,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.895513900572253,0.895513900572253,False,0.895513900572253,0.1038999980664812,-0.1098429233074064;0.00118825832353574,0.08283487784136145,0.11968857376135648,10.540660692906892,0.09025441079533823,False,0.9111836562549759,0.8283487784136144,0.0,0.0
1,1786853084.5457673,-7.286093550363292,0.0,0.0,1.8639622203095965,-5.325485485078567,224.36802771221818,1.7920215183785142,0.8015140733866792,0.7213626660480114,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.8713626660480114,0.8713626660480114,False,0.8713626660480114,0.13610000314656645,-0.10805305164057577;0.050195570659916984,0.07286093550363293,0.6730628208012981,10.200807705655619,0.4116060690181871,False,0.8743750088903122,0.8015140733866792,0.0,0.15154409408569336
2,1786853084.6962166,-7.0166963743782045,0.0,0.0,1.6635862444350418,-5.368087048145378,223.80797556789577,1.5850511042065438,0.8083710263468459,0.7275339237121613,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.8775339237121613,0.8775339237121613,False,0.8775339237121613,0.1371000034851022,-0.1046563619421792;0.09883180511992545,0.07016696374378206,0.6948383928749886,9.990923158853596,0.33869945010952157,False,0.8785379900906279,0.8083710263468459,0.0,0.30199337005615234
3,1786853084.8467338,-7.19170568049624,0.0,0.0,1.7584501801359111,-5.7335562751647515,223.2597008655121,1.806446430582595,0.851489557799566,0.7663406020196094,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.9163406020196094,0.9163406020196094,False,0.9163406020196094,0.14570000348612666,-0.10369896716658139;0.12475393367259133,0.07191705680496241,0.3606905461234013,10.339828525312317,0.15989994404839025,False,0.9234066146045284,0.851489557799566,0.0,0.4525105953216553
4,1786853084.9969647,-7.169016322358271,0.0,0.0,1.845197469408315,-5.626138918059923,222.6620065952799,1.8897151570999422,0.8681735219015078,0.781356169711357,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.931356169711357,0.931356169711357,False,0.931356169711357,0.13760000001639128,-0.10266283844549624;0.14783680482614084,0.07169016322358268,0.3223052221464192,10.751127747140044,0.12837645446793555,False,0.9398636851250904,0.8681735219015078,0.0,0.6027414798736572
5,1786853085.1471336,-7.374191771313885,0.0,0.0,1.7815455881227045,-5.928970712912789,222.04925856472312,1.7616064884323253,0.904892263310646,0.8144030369795814,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.9644030369795814,0.9644030369795814,False,0.9644030369795814,0.14229999942472205,-0.1042993502507621;0.14967236921829322,0.07374191771313887,0.03334819596758566,11.315606075638394,0.013480127119778267,True,0.9786341810237849,0.904892263310646,0.0,0.7529103755950928
6,1786853085.297865,-7.758150356461655,0.0,0.0,1.8346526650219075,-6.38955064214291,221.40628812695076,1.8647531188393056,0.9588424105449622,0.862958169490466,0.15,True,0.0,False,0.0,0.0,0.0,0.0,1.012958169490466,1.0,False,1.0,0.13690000196220353,-0.11094562660557934;0.11355142919552876,0.07758150356461657,0.4734029153969747,11.631361932686179,0.2313471822596422,False,1.0364239141095788,0.9588424105449622,0.0,0.9036417007446289
7,1786853085.448338,-8.031567206469042,0.0,0.0,1.9370299645047544,-6.615592462804419,220.78326747231668,1.988246228000857,1.0046186855420591,0.9041568169878532,0.15,True,0.0,False,0.0,0.0,0.0,0.0,1.0541568169878532,1.0,False,1.0,0.1666999960434623,-0.12040549230099143;0.05490873817114629,0.08031567206469048,0.7395915639184345,11.545987962355357,0.44886812491203815,False,1.0849343576067496,1.0046186855420591,0.0,1.054114818572998
8,1786853085.5988739,-8.12648472909654,0.0,0.0,1.9647723956386727,-6.634010273697676,220.12806608695706,1.9840022869852345,1.033382132654504,0.9300439193890537,0.15,True,0.0,False,0.0,0.0,0.0,0.0,1.0800439193890536,1.0,False,1.0,0.1412999990861863,-0.12975715627906126;-0.004697213907846595,0.08126484729096539,0.7424500566291867,11.463173865926649,0.46468031647621766,False,1.1146469799454695,1.033382132654504,0.0,1.204650640487671
9,1786853085.7493305,-7.901476496673454,0.0,0.0,1.989405746412641,-6.271891003395772,219.44224846585055,2.0073031747477956,1.0205759067063402,0.9185183160357062,0.15,True,0.0,False,0.0,0.0,0.0,0.0,1.0685183160357061,1.0,False,1.0,0.15949999942677096,-0.13481218362633557;-0.03326086714995703,0.07901476496673454,0.3671150471464489,11.909052245909393,0.20890558537880602,False,1.0995906716730748,1.0205759067063402,0.0,1.355107307434082
