step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,pid_error,pid_P,pid_I,pid_D,pid_integral,pid_model_raw,pid_static_bias,elapsed_s
30,1786854602.137736,6.93332007628094,0.0,0.0,-1.0537303077409395,8.37561229344757,190.0820661354758,-1.1011042714793486,-0.35,-0.315,-0.15,False,-0.02773328030512376,True,0.0,0.0,0.0,0.0,-0.49273328030512376,-0.49273328030512376,False,-0.49273328030512376,0.07470000127796084,-6.93332007628094,-3.46666003814047,-0.25,-0.0018476829564612756,-5.0,-0.35,0.0,4.513012409210205
31,1786854602.2882204,7.208267588751944,0.0,0.0,-1.0220906468022504,8.771883845343972,190.93401658616372,-1.0113240441540416,-0.35,-0.315,-0.15,False,-0.02883307035500778,True,0.0,0.0,0.0,0.0,-0.49383307035500773,-0.49383307035500773,False,-0.49383307035500773,0.07270000060088933,-7.208267588751944,-3.604133794375972,-0.25,-0.026216072717565455,-5.0,-0.35,0.0,4.663496732711792
32,1786854602.4386961,7.067164493776593,0.0,0.0,-1.0288854378380763,8.452473347177325,191.7333635318972,-1.0345907431789454,-0.35,-0.315,-0.15,False,-0.028268657975106373,True,0.0,0.0,0.0,0.0,-0.49326865797510633,-0.49326865797510633,False,-0.49326865797510633,0.0748999955249019,-7.067164493776593,-3.5335822468882965,-0.25,0.0053048003824298215,-5.0,-0.35,0.0,4.813972473144531
33,1786854602.5892248,7.292604709992361,0.0,0.0,-0.9943132434763235,8.835003553903572,192.58024089174478,-0.982289840789659,-0.35,-0.315,-0.15,False,-0.029170418839969445,True,0.0,0.0,0.0,0.0,-0.4941704188399694,-0.4941704188399694,False,-0.4941704188399694,0.07419999747071415,-7.292604709992361,-3.6463023549961804,-0.25,-0.01944964673207605,-5.0,-0.35,0.0,4.964501142501831
34,1786854602.7396805,7.155717632282239,0.0,0.0,-0.9873774967105065,8.542833350225212,193.45494733320217,-0.9871982858506715,-0.35,-0.315,-0.15,False,-0.028622870529128958,True,0.0,0.0,0.0,0.0,-0.4936228705291289,-0.4936228705291289,False,-0.4936228705291289,0.07329999789362773,-7.155717632282239,-3.5778588161411196,-0.25,0.006941233233321872,-5.0,-0.35,0.0,5.114956855773926
35,1786854602.8902006,7.067935894939664,0.0,0.0,-1.0033219422260096,8.476096758754442,194.28496492537116,-1.012948528058169,-0.35,-0.315,-0.15,False,-0.028271743579758656,True,0.0,0.0,0.0,0.0,-0.4932717435797586,-0.4932717435797586,False,-0.4932717435797586,0.07270000060088933,-7.067935894939664,-3.533967947469832,-0.25,0.010275332121970238,-5.0,-0.35,0.0,5.265476942062378
36,1786854603.0406418,6.948026301234529,0.0,0.0,-0.9940292331258718,8.342418083751069,195.13804845152114,-0.9928398955513278,-0.35,-0.315,-0.15,False,-0.02779210520493812,True,0.0,0.0,0.0,0.0,-0.4927921052049381,-0.4927921052049381,False,-0.4927921052049381,0.07470000127796084,-6.948026301234529,-3.4740131506172647,-0.25,0.01427416171573697,-5.0,-0.35,0.0,5.4159181118011475
37,1786854603.1911368,6.97408636569739,0.0,0.0,-0.9229295554451513,8.43103657314307,196.00227885655727,-0.8952515170503579,-0.35,-0.315,-0.15,False,-0.027896345462789563,True,0.0,0.0,0.0,0.0,-0.49289634546278954,-0.49289634546278954,False,-0.49289634546278954,0.07910000567790121,-6.97408636569739,-3.487043182848695,-0.25,0.001849975831520729,-5.0,-0.35,0.0,5.566413164138794
38,1786854603.3412125,6.818106616200902,0.0,0.0,-0.838295764294128,8.197039760521147,196.8605892822793,-0.804817391554919,-0.35,-0.315,-0.15,False,-0.027272426464803608,True,0.0,0.0,0.0,0.0,-0.49227242646480357,-0.49227242646480357,False,-0.49227242646480357,0.07829999958630651,-6.818106616200902,-3.409053308100451,-0.25,0.015113102702461792,-5.0,-0.35,0.0,5.716488838195801
39,1786854603.4913063,7.000339302226462,0.0,0.0,-0.9043926407852715,8.524220633199013,197.66965783567326,-0.9355131256069911,-0.35,-0.315,-0.15,False,-0.02800135720890585,True,0.0,0.0,0.0,0.0,-0.4930013572089058,-0.4930013572089058,False,-0.4930013572089058,0.07339999865507707,-7.000339302226462,-3.500169651113231,-0.25,-0.012474453218313718,-5.0,-0.35,0.0,5.866582632064819
40,1786854603.6416683,7.122925762241861,0.0,0.0,-0.9462734562428472,8.621244424924344,198.4987111670909,-0.9670156291930379,-0.35,-0.315,-0.15,False,-0.028491703048967445,True,0.0,0.0,0.0,0.0,-0.4934917030489674,-0.4934917030489674,False,-0.4934917030489674,0.07429999823216349,-7.122925762241861,-3.5614628811209306,-0.25,-0.015183738900264705,-5.0,-0.35,0.0,6.016944646835327
41,1786854603.7921288,6.786164714520222,0.0,0.0,-0.9760688510354145,8.087620159601116,199.37189999925099,-0.9916315579863156,-0.35,-0.315,-0.15,False,-0.02714465885808089,True,0.0,0.0,0.0,0.0,-0.49214465885808084,-0.49214465885808084,False,-0.49214465885808084,0.07249999907799065,-6.786164714520222,-3.393082357260111,-0.25,0.026875909450606913,-5.0,-0.35,0.0,6.167405128479004
42,1786854603.942209,6.860318694151721,0.0,0.0,-0.929909167385153,8.337880579526818,200.22878779589954,-0.912919697860556,-0.35,-0.315,-0.15,False,-0.027441274776606885,True,0.0,0.0,0.0,0.0,-0.4924412747766069,-0.4924412747766069,False,-0.4924412747766069,0.07339999865507707,-6.860318694151721,-3.4301593470758607,-0.25,0.0011417347362421303,-5.0,-0.35,0.0,6.317485332489014
43,1786854604.0926435,7.023880971753389,0.0,0.0,-0.9485032383430168,8.5397606991157,201.08356806154967,-0.9592653779361878,-0.35,-0.315,-0.15,False,-0.028095523887013557,True,0.0,0.0,0.0,0.0,-0.4930955238870135,-0.4930955238870135,False,-0.4930955238870135,0.07170000026235357,-7.023880971753389,-3.5119404858766945,-0.25,-0.014923292155283008,-5.0,-0.35,0.0,6.467919826507568
44,1786854604.243113,7.2160154220622985,0.0,0.0,-0.8231778174764859,8.744140366299142,201.98133244094714,-0.7722601748592021,-0.35,-0.315,-0.15,False,-0.028864061688249194,True,0.0,0.0,0.0,0.0,-0.49386406168824915,-0.49386406168824915,False,-0.49386406168824915,0.07410000398522243,-7.2160154220622985,-3.6080077110311493,-0.25,-0.022409536342083126,-5.0,-0.35,0.0,6.618389368057251
45,1786854604.3936071,7.195040002238134,0.0,0.0,-0.8784782721788449,8.631832144989374,202.80246956910597,-0.9049717190910854,-0.35,-0.315,-0.15,False,-0.028780160008952536,True,0.0,0.0,0.0,0.0,-0.49378016000895253,-0.49378016000895253,False,-0.49378016000895253,0.07280000136233866,-7.195040002238134,-3.597520001119067,-0.25,-0.004765155052369563,-5.0,-0.35,0.0,6.768883466720581
46,1786854604.543664,6.940517776213648,0.0,0.0,-0.9553333037591167,8.277218430593322,203.64985258075734,-0.9910644264761771,-0.35,-0.315,-0.15,False,-0.027762071104854593,True,0.0,0.0,0.0,0.0,-0.49276207110485454,-0.49276207110485454,False,-0.49276207110485454,0.07529999857069924,-6.940517776213648,-3.470258888106824,-0.25,0.022325861246574482,-5.0,-0.35,0.0,6.918940305709839
47,1786854604.6940958,7.309640438991934,0.0,0.0,-0.9382855080088988,8.913617474287083,204.52608238312948,-0.9337725618700348,-0.35,-0.315,-0.15,False,-0.029238561755967736,True,0.0,0.0,0.0,0.0,-0.4942385617559677,-0.4942385617559677,False,-0.4942385617559677,0.07429999823216349,-7.309640438991934,-3.654820219495967,-0.25,-0.027753690152001055,-5.0,-0.35,0.0,7.069372177124023
48,1786854604.8445976,7.142655876111288,0.0,0.0,-0.9883160758634328,8.516872671838323,205.3448499147453,-1.0125509998408913,-0.35,-0.315,-0.15,False,-0.028570623504445152,True,0.0,0.0,0.0,0.0,-0.49357062350444514,-0.49357062350444514,False,-0.49357062350444514,0.07270000060088933,-7.142655876111288,-3.571327938055644,-0.25,0.007259118823260008,-5.0,-0.35,0.0,7.219873905181885
49,1786854604.9950838,6.860734059930627,0.0,0.0,-0.9441891465291128,8.185692032814798,206.20285503685184,-0.9280708574256337,-0.35,-0.315,-0.15,False,-0.027442936239722507,True,0.0,0.0,0.0,0.0,-0.49244293623972246,-0.49244293623972246,False,-0.49244293623972246,0.07339999865507707,-6.860734059930627,-3.4303670299653133,-0.25,0.028490438490506396,-5.0,-0.35,0.0,7.3703601360321045
50,1786854605.145577,6.897724711716515,0.0,0.0,-0.9586824476154963,8.35935945658635,207.02951857851153,-0.9676871144066043,-0.35,-0.315,-0.15,False,-0.027590898846866063,True,0.0,0.0,0.0,0.0,-0.492590898846866,-0.492590898846866,False,-0.492590898846866,0.07929999992484227,-6.897724711716515,-3.4488623558582576,-0.25,0.00509467071380231,-5.0,-0.35,0.0,7.520853281021118
51,1786854605.296067,6.930865075389825,0.0,0.0,-0.9658764674651694,8.39084969678284,207.86512535720212,-0.9717528708691161,-0.35,-0.315,-0.15,False,-0.0277234603015593,True,0.0,0.0,0.0,0.0,-0.4927234603015593,-0.4927234603015593,False,-0.4927234603015593,0.07650000043213367,-6.930865075389825,-3.4654325376949124,-0.25,-0.0015646993953682064,-5.0,-0.35,0.0,7.6713433265686035
52,1786854605.446129,7.159157128513379,0.0,0.0,-0.9691650953294306,8.702778188242213,208.70064546742708,-0.9733677593110577,-0.35,-0.315,-0.15,False,-0.028636628514053516,True,0.0,0.0,0.0,0.0,-0.4936366285140535,-0.4936366285140535,False,-0.4936366285140535,0.07239999831654131,-7.159157128513379,-3.5795785642566895,-0.25,-0.021776668110142183,-5.0,-0.35,0.0,7.821405410766602
53,1786854605.5962138,7.321317273047043,0.0,0.0,-0.9997103438037765,8.836596086237353,209.57253383309344,-1.015594416618297,-0.35,-0.315,-0.15,False,-0.029285269092188173,True,0.0,0.0,0.0,0.0,-0.4942852690921881,-0.4942852690921881,False,-0.4942852690921881,0.07419999747071415,-7.321317273047043,-3.6606586365235216,-0.25,-0.021667947256184653,-5.0,-0.35,0.0,7.971490144729614
