step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,pid_error,pid_P,pid_I,pid_D,pid_integral,pid_model_raw,pid_static_bias,elapsed_s
10,1786854607.252151,2.625177620912967,0.0,0.0,-0.8783922563001305,3.978725468667789,214.33688652034994,-0.9709837699790851,-0.35,-0.315,-0.03661879259370323,False,-0.010500710483651868,True,0.0,0.0,0.0,0.0,-0.3621195030773551,-0.3621195030773551,False,-0.3621195030773551,0.07280000136233866,-2.625177620912967,-1.3125888104564836,-0.2288674537106452,0.01214991483437347,-4.577349074212904,-0.35,0.0,1.5040974617004395
11,1786854607.4026556,2.4357228831371103,0.0,0.0,-0.774582443273285,3.8003096039090543,214.75948948947874,-0.7328857754444378,-0.35,-0.315,-0.039541660053467764,False,-0.009742891532548441,True,0.0,0.0,0.0,0.0,-0.3642845515860162,-0.3642845515860162,False,-0.3642845515860162,0.07049999840091914,-2.4357228831371103,-1.2178614415685551,-0.24713537533417354,0.02132741664272535,-4.942707506683471,-0.35,0.0,1.65460205078125
12,1786854607.552705,3.2423884462063444,0.0,0.0,-0.7787758635044115,5.03388386734047,215.17160806976148,-0.7833662956432667,-0.35,-0.315,-0.043432526188915375,False,-0.012969553784825378,True,0.0,0.0,0.0,0.0,-0.37140207997374075,-0.37140207997374075,False,-0.37140207997374075,0.07439999899361283,-3.2423884462063444,-1.6211942231031722,-0.25,-0.06889056089364423,-5.0,-0.35,0.0,1.8046514987945557
13,1786854607.703125,3.1644922522717813,0.0,0.0,-0.7882212212773263,4.576889777547136,215.65555344610755,-0.7950624837912336,-0.35,-0.315,-0.047229916891641514,False,-0.012657969009087125,True,0.0,0.0,0.0,0.0,-0.37488788590072863,-0.37488788590072863,False,-0.37488788590072863,0.07500000356230885,-3.1644922522717813,-1.5822461261358907,-0.25,-0.01339685683420072,-5.0,-0.35,0.0,1.9550714492797852
14,1786854607.8536494,3.127825889473473,0.0,0.0,-0.7397220409677399,4.5578933423786525,216.1292151928974,-0.7217299300177181,-0.35,-0.315,-0.05098330795900968,False,-0.012511303557893892,True,0.0,0.0,0.0,0.0,-0.37849461151690356,-0.37849461151690356,False,-0.37849461151690356,0.07360000017797574,-3.127825889473473,-1.5639129447367366,-0.25,-0.0005968631890847886,-5.0,-0.35,0.0,2.105595827102661
15,1786854608.004165,3.268931827301908,0.0,0.0,-0.6148489577464775,4.77518740904712,216.58076169962527,-0.5641251741200232,-0.35,-0.315,-0.054906026151771974,False,-0.013075727309207632,True,0.0,0.0,0.0,0.0,-0.3829817534609796,-0.3829817534609796,False,-0.3829817534609796,0.07410000398522243,-3.268931827301908,-1.634465913650954,-0.25,-0.013348946487379365,-5.0,-0.35,0.0,2.2561113834381104
16,1786854608.1546104,2.8443554408649367,0.0,0.0,-0.9003454682460422,4.108175740782118,217.02676464469417,-1.0254943676427994,-0.35,-0.315,-0.0583192526808099,False,-0.011377421763459747,True,0.0,0.0,0.0,0.0,-0.38469667444426964,-0.38469667444426964,False,-0.38469667444426964,0.07270000060088933,-2.8443554408649367,-1.4221777204324684,-0.25,0.03562244545457018,-5.0,-0.35,0.0,2.4065568447113037
17,1786854608.3050945,3.3439710382441517,0.0,0.0,-0.8489968148833058,5.003873616939697,217.49115187236436,-0.8297835011962198,-0.35,-0.315,-0.06233201792670288,False,-0.013375884152976606,True,0.0,0.0,0.0,0.0,-0.3907079020796795,-0.3907079020796795,False,-0.3907079020796795,0.07229999755509198,-3.3439710382441517,-1.6719855191220758,-0.25,-0.03594405545235567,-5.0,-0.35,0.0,2.5570409297943115
18,1786854608.4551358,3.4137745312101,0.0,0.0,-0.8437819019216237,4.88947192229996,217.97810219438412,-0.8443401912635609,-0.35,-0.315,-0.066428547364155,False,-0.013655098124840401,True,0.0,0.0,0.0,0.0,-0.3950836454889954,-0.3950836454889954,False,-0.3950836454889954,0.07270000060088933,-3.4137745312101,-1.70688726560505,-0.25,-0.017298209312528547,-5.0,-0.35,0.0,2.7070822715759277
19,1786854608.6051853,3.2988916665253445,0.0,0.0,-0.7990222539504948,4.695437761479189,218.40147320272354,-0.7826327997169547,-0.35,-0.315,-0.07038721736398541,False,-0.013195566666101378,True,0.0,0.0,0.0,0.0,-0.3985827840300868,-0.3985827840300868,False,-0.3985827840300868,0.07519999780924991,-3.2988916665253445,-1.6494458332626722,-0.25,0.005532937910151949,-5.0,-0.35,0.0,2.8571317195892334
20,1786854608.7555792,3.0413515513423124,0.0,0.0,-0.8679182355287035,4.376758824654038,218.89814117450706,-0.9002383368163083,-0.35,-0.315,-0.07403683922559619,False,-0.01216540620536925,True,0.0,0.0,0.0,0.0,-0.40120224543096544,-0.40120224543096544,False,-0.40120224543096544,0.07370000093942508,-3.0413515513423124,-1.5206757756711562,-0.25,0.02569695879012858,-5.0,-0.35,0.0,3.007525682449341
21,1786854608.906084,5.297357042190837,0.0,0.0,-0.8980112876197099,7.709998146658945,219.61927781316228,-0.9137015619842279,-0.35,-0.315,-0.08039366767622519,False,-0.02118942816876335,True,0.0,0.0,0.0,0.0,-0.41658309584498854,-0.41658309584498854,False,-0.41658309584498854,0.07950000144774094,-5.297357042190837,-2.6486785210954187,-0.25,-0.2028514248421571,-5.0,-0.35,0.0,3.1580305099487305
22,1786854609.0565653,6.199591165020461,0.0,0.0,-0.8351933812693597,8.032044540337612,220.44199146658423,-0.8110646734447249,-0.35,-0.315,-0.08783317707424974,False,-0.024798364660081847,True,0.0,0.0,0.0,0.0,-0.4276315417343316,-0.4276315417343316,False,-0.4276315417343316,0.07190000178525224,-6.199591165020461,-3.0997955825102306,-0.25,-0.145063945583412,-5.0,-0.35,0.0,3.308511734008789
23,1786854609.2070894,6.309769031484979,0.0,0.0,-0.8364206772070726,7.802769725502797,221.21235240635878,-0.839739913220179,-0.35,-0.315,-0.09540489991203172,False,-0.025239076125939917,True,0.0,0.0,0.0,0.0,-0.4356439760379716,-0.4356439760379716,False,-0.4356439760379716,0.07349999941652641,-6.309769031484979,-3.1548845157424896,-0.25,-0.05380245121171196,-5.0,-0.35,0.0,3.459035873413086
24,1786854609.357541,6.899514168029594,0.0,0.0,-0.9631568657735609,8.59804369208174,221.97961325623834,-1.0202656271989996,-0.35,-0.315,-0.10368431691366722,False,-0.027598056672118374,True,0.0,0.0,0.0,0.0,-0.44628237358578565,-0.44628237358578565,False,-0.44628237358578565,0.07210000330815092,-6.899514168029594,-3.449757084014797,-0.25,-0.07118361477434426,-5.0,-0.35,0.0,3.609487533569336
25,1786854609.50807,6.2342405964691805,0.0,0.0,-0.8804269494752686,7.394904959904887,222.74545515403278,-0.8477645231015156,-0.35,-0.315,-0.11116540562943024,False,-0.024936962385876723,True,0.0,0.0,0.0,0.0,-0.45110236801530695,-0.45110236801530695,False,-0.45110236801530695,0.07349999941652641,-6.2342405964691805,-3.1171202982345902,-0.25,0.04073711558000196,-5.0,-0.35,0.0,3.760016441345215
26,1786854609.6586,6.5018237932108605,0.0,0.0,-0.8761460786988006,8.062283914490319,223.58062269742197,-0.8771046718344009,-0.35,-0.315,-0.11896759418128328,False,-0.02600729517284344,True,0.0,0.0,0.0,0.0,-0.4599748893541267,-0.4599748893541267,False,-0.4599748893541267,0.0746000005165115,-6.5018237932108605,-3.2509118966054302,-0.25,-0.012753297021889544,-5.0,-0.35,0.0,3.9105465412139893
27,1786854609.8090322,6.964121476387753,0.0,0.0,-0.9981904867252658,8.608030663282303,224.41202049390705,-1.0532884850621231,-0.35,-0.315,-0.12732453995294857,False,-0.027856485905551013,True,0.0,0.0,0.0,0.0,-0.4701810258584996,-0.4701810258584996,False,-0.4701810258584996,0.07329999789362773,-6.964121476387753,-3.4820607381938764,-0.25,-0.04697377286974349,-5.0,-0.35,0.0,4.060978651046753
28,1786854609.9595394,6.778049163391756,0.0,0.0,-0.9673756597812,8.14408549478364,225.25802637778094,-0.9569625574164012,-0.35,-0.315,-0.13545819894901867,False,-0.027112196653567025,True,0.0,0.0,0.0,0.0,-0.4775703956025857,-0.4775703956025857,False,-0.4775703956025857,0.0718000010238029,-6.778049163391756,-3.389024581695878,-0.25,0.003274617352036626,-5.0,-0.35,0.0,4.211485862731934
29,1786854610.1100273,6.507233485460958,0.0,0.0,-0.9335534300251593,7.836951231880785,226.07460225440815,-0.9218514407409428,-0.35,-0.315,-0.14326687913157182,False,-0.026028933941843833,True,0.0,0.0,0.0,0.0,-0.4842958130734157,-0.4842958130734157,False,-0.4842958130734157,0.07300000288523734,-6.507233485460958,-3.253616742730479,-0.25,0.026258515145818843,-5.0,-0.35,0.0,4.361973762512207
30,1786854610.2601478,6.764298059063562,0.0,0.0,-1.0588477049349119,8.320250198997703,226.91920241117387,-1.1153385033646066,-0.35,-0.315,-0.15,False,-0.02705719223625425,True,0.0,0.0,0.0,0.0,-0.4920571922362542,-0.4920571922362542,False,-0.4920571922362542,0.07240000559249893,-6.764298059063562,-3.382149029531781,-0.25,-0.01611513899249741,-5.0,-0.35,0.0,4.512094259262085
31,1786854610.4106212,7.2343779335930245,0.0,0.0,-0.9701012537652238,8.881622345352962,227.74855832895662,-0.9348603124465871,-0.35,-0.315,-0.15,False,-0.028937511734372097,True,0.0,0.0,0.0,0.0,-0.49393751173437206,-0.49393751173437206,False,-0.49393751173437206,0.072900002123788,-7.2343779335930245,-3.6171889667965123,-0.25,-0.048708663320499036,-5.0,-0.35,0.0,4.662567615509033
32,1786854610.561,6.895971369219471,0.0,0.0,-1.0774988781288588,8.196721592878117,228.63368877470927,-1.1263196834673606,-0.35,-0.315,-0.15,False,-0.027583885476877887,True,0.0,0.0,0.0,0.0,-0.49258388547687787,-0.49258388547687787,False,-0.49258388547687787,0.07280000136233866,-6.895971369219471,-3.4479856846097356,-0.25,0.016972013678715255,-5.0,-0.35,0.0,4.812946557998657
33,1786854610.7110507,6.7652779791963304,0.0,0.0,-0.9420483307111531,8.155048134719438,229.48466312973812,-0.886791348143366,-0.35,-0.315,-0.15,False,-0.027061111916785324,True,0.0,0.0,0.0,0.0,-0.4920611119167853,-0.4920611119167853,False,-0.4920611119167853,0.07249999907799065,-6.7652779791963304,-3.3826389895981652,-0.25,0.017289653839107723,-5.0,-0.35,0.0,4.962997198104858
34,1786854610.8615093,7.012225732655474,0.0,0.0,-0.94515284690393,8.563842092528132,230.3034299013348,-0.9492766058834924,-0.35,-0.315,-0.15,False,-0.028048902930621896,True,0.0,0.0,0.0,0.0,-0.49304890293062187,-0.49304890293062187,False,-0.49304890293062187,0.07210000330815092,-7.012225732655474,-3.506112866327737,-0.25,-0.017861560837787747,-5.0,-0.35,0.0,5.113455772399902
35,1786854611.011986,6.77033987766711,0.0,0.0,-0.88953184183196,8.112456119633695,231.22197107608676,-0.868487520269488,-0.35,-0.315,-0.15,False,-0.02708135951066844,True,0.0,0.0,0.0,0.0,-0.4920813595106684,-0.4920813595106684,False,-0.4920813595106684,0.0774000000092201,-6.77033987766711,-3.385169938833555,-0.25,0.017217544880910946,-5.0,-0.35,0.0,5.263932466506958
36,1786854611.1624846,6.701844239959961,0.0,0.0,-0.975346288172996,8.118270575047065,232.12053181952902,-1.0149171600732407,-0.35,-0.315,-0.15,False,-0.026807376959839844,True,0.0,0.0,0.0,0.0,-0.49180737695983984,-0.49180737695983984,False,-0.49180737695983984,0.07259999983943999,-6.701844239959961,-3.3509221199799804,-0.25,0.011558189650273925,-5.0,-0.35,0.0,5.414431095123291
37,1786854611.31297,6.999294381485269,0.0,0.0,-1.0465037010339464,8.572554621957712,233.02675578391728,-1.0797929871570118,-0.35,-0.315,-0.15,False,-0.027997177525941077,True,0.0,0.0,0.0,0.0,-0.492997177525941,-0.492997177525941,False,-0.492997177525941,0.07410000398522243,-6.999294381485269,-3.4996471907426345,-0.25,-0.0242945563139466,-5.0,-0.35,0.0,5.564916372299194
38,1786854611.4635038,6.532143775703366,0.0,0.0,-0.9990512422428717,7.7777179816155755,233.86477748176017,-0.9815077262293549,-0.35,-0.315,-0.15,False,-0.026128575102813464,True,0.0,0.0,0.0,0.0,-0.49112857510281344,-0.49112857510281344,False,-0.49112857510281344,0.0737999944249168,-6.532143775703366,-3.266071887851683,-0.25,0.03631235631212697,-5.0,-0.35,0.0,5.715450286865234
39,1786854611.614016,7.048148396655808,0.0,0.0,-1.0145484410861914,8.715074842597023,234.7328631087882,-1.0239833497731294,-0.35,-0.315,-0.15,False,-0.028192593586623235,True,0.0,0.0,0.0,0.0,-0.4931925935866232,-0.4931925935866232,False,-0.4931925935866232,0.07580000237794593,-7.048148396655808,-3.524074198327904,-0.25,-0.0372667243952565,-5.0,-0.35,0.0,5.865962505340576
40,1786854611.7642086,6.830927544119638,0.0,0.0,-0.8701313421725301,8.183614501422877,235.615199680862,-0.8110315518207617,-0.35,-0.315,-0.15,False,-0.027323710176478555,True,0.0,0.0,0.0,0.0,-0.4923237101764785,-0.4923237101764785,False,-0.4923237101764785,0.07409999670926481,-6.830927544119638,-3.415463772059819,-0.25,0.009093928918132236,-5.0,-0.35,0.0,6.016155004501343
41,1786854611.914415,7.1859199056311205,0.0,0.0,-1.0770652982648061,8.78384109752621,236.5009951511429,-1.168544531487011,-0.35,-0.315,-0.15,False,-0.02874367962252448,True,0.0,0.0,0.0,0.0,-0.49374367962252447,-0.49374367962252447,False,-0.49374367962252447,0.07810000533936545,-7.1859199056311205,-3.5929599528155602,-0.25,-0.030404441732298674,-5.0,-0.35,0.0,6.166361331939697
42,1786854612.0651004,6.566644264958088,0.0,0.0,-0.9638370586300897,7.747022027345527,237.31426993567027,-0.9181039222550123,-0.35,-0.315,-0.15,False,-0.02626657705983235,True,0.0,0.0,0.0,0.0,-0.49126657705983234,-0.49126657705983234,False,-0.49126657705983234,0.07329999789362773,-6.566644264958088,-3.283322132479044,-0.25,0.048677727276460137,-5.0,-0.35,0.0,6.317046880722046
43,1786854612.2155921,6.676198547300281,0.0,0.0,-1.0304390792751859,8.16893199097996,238.13990808540453,-1.0617760544485992,-0.35,-0.315,-0.15,False,-0.026704794189201124,True,0.0,0.0,0.0,0.0,-0.4917047941892011,-0.4917047941892011,False,-0.4917047941892011,0.07609999738633633,-6.676198547300281,-3.3380992736501405,-0.25,0.004378251830999993,-5.0,-0.35,0.0,6.467538595199585
44,1786854612.3661153,7.004053976399462,0.0,0.0,-1.0513423883881996,8.590345054403565,238.9543151103072,-1.063094201476435,-0.35,-0.315,-0.15,False,-0.028016215905597847,True,0.0,0.0,0.0,0.0,-0.4930162159055978,-0.4930162159055978,False,-0.4930162159055978,0.07420000474667177,-7.004053976399462,-3.502026988199731,-0.25,-0.029286364499956866,-5.0,-0.35,0.0,6.618061780929565
45,1786854612.5165997,7.207108950618609,0.0,0.0,-1.0036369431838017,8.739914119388411,239.75545600067292,-0.985985004421718,-0.35,-0.315,-0.15,False,-0.028828435802474434,True,0.0,0.0,0.0,0.0,-0.4938284358024744,-0.4938284358024744,False,-0.4938284358024744,0.07289999484783038,-7.207108950618609,-3.6035544753093043,-0.25,-0.027737706943774112,-5.0,-0.35,0.0,6.768546104431152
46,1786854612.6670773,7.399577940172725,0.0,0.0,-0.8623750848756098,8.927846258371801,240.56516423576008,-0.8046275404976141,-0.35,-0.315,-0.15,False,-0.0295983117606909,True,0.0,0.0,0.0,0.0,-0.49459831176069086,-0.49459831176069086,False,-0.49459831176069086,0.07509999704780057,-7.399577940172725,-3.6997889700863626,-0.25,-0.026285084441516463,-5.0,-0.35,0.0,6.919023752212524
47,1786854612.8175712,6.609394137185169,0.0,0.0,-0.9352687807468381,7.716525544294956,241.44903832841487,-0.9693021881600227,-0.35,-0.315,-0.15,False,-0.026437576548740675,True,0.0,0.0,0.0,0.0,-0.49143757654874065,-0.49143757654874065,False,-0.49143757654874065,0.07699999696342275,-6.609394137185169,-3.3046970685925845,-0.25,0.06586496294638364,-5.0,-0.35,0.0,7.069517612457275
48,1786854612.968067,6.9925385944437,0.0,0.0,-0.9934645568614662,8.602524970230382,242.3329497109258,-1.0211988558075364,-0.35,-0.315,-0.15,False,-0.0279701543777748,True,0.0,0.0,0.0,0.0,-0.49297015437777475,-0.49297015437777475,False,-0.49297015437777475,0.07550000009359792,-6.9925385944437,-3.49626929722185,-0.25,-0.016000660460214488,-5.0,-0.35,0.0,7.220013380050659
49,1786854613.118128,6.354665539025941,0.0,0.0,-0.9667605861543176,7.527072980808498,243.17251845490856,-0.9581092793196263,-0.35,-0.315,-0.15,False,-0.025418662156103763,True,0.0,0.0,0.0,0.0,-0.49041866215610375,-0.49041866215610375,False,-0.49041866215610375,0.07280000136233866,-6.354665539025941,-3.1773327695129705,-0.25,0.05473462036759317,-5.0,-0.35,0.0,7.370074510574341
50,1786854613.268577,6.922355487358783,0.0,0.0,-1.0133778906037716,8.611432787891598,244.03388208602794,-1.0361499874076243,-0.35,-0.315,-0.15,False,-0.027689421949435133,True,0.0,0.0,0.0,0.0,-0.4926894219494351,-0.4926894219494351,False,-0.4926894219494351,0.07470000127796084,-6.922355487358783,-3.4611777436793916,-0.25,-0.03656400906745399,-5.0,-0.35,0.0,7.520523548126221
51,1786854613.4190903,7.12400489301724,0.0,0.0,-1.0363988560027746,8.656207675261033,244.93357883094174,-1.0490582360707197,-0.35,-0.315,-0.15,False,-0.02849601957206896,True,0.0,0.0,0.0,0.0,-0.4934960195720689,-0.4934960195720689,False,-0.4934960195720689,0.07639999967068434,-7.12400489301724,-3.56200244650862,-0.25,-0.029789813915025498,-5.0,-0.35,0.0,7.671036720275879
52,1786854613.5695827,7.06854167190628,0.0,0.0,-0.9774754282509284,8.49055332839175,245.75535395390898,-0.9550157826827951,-0.35,-0.315,-0.15,False,-0.02827416668762512,True,0.0,0.0,0.0,0.0,-0.4932741666876251,-0.4932741666876251,False,-0.4932741666876251,0.07439999899361283,-7.06854167190628,-3.53427083595314,-0.25,-0.003760376870818025,-5.0,-0.35,0.0,7.821529150009155
53,1786854613.7200878,6.8393555178544165,0.0,0.0,-1.068345638608485,8.186914488793787,246.61251328450942,-1.1100832665158102,-0.35,-0.315,-0.15,False,-0.027357422071417666,True,0.0,0.0,0.0,0.0,-0.49235742207141764,-0.49235742207141764,False,-0.49235742207141764,0.07639999967068434,-6.8393555178544165,-3.4196777589272083,-0.25,0.020262594650261822,-5.0,-0.35,0.0,7.972034215927124
