step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,pid_error,pid_P,pid_I,pid_D,pid_integral,pid_model_raw,pid_static_bias,elapsed_s
12,1786853055.0482533,-3.6926085537319766,0.0,0.0,0.9340987456446219,-2.17822196319942,293.73652871834986,0.9550916164847683,0.35,0.315,0.15,True,0.014770434214927906,True,0.0,0.0,0.0,0.0,0.4797704342149279,0.4797704342149279,False,0.4797704342149279,0.07029999687802047,3.6926085537319766,1.8463042768659883,0.25,-0.0021069868687223397,5.0,0.35,0.0,1.80509352684021
13,1786853055.1983404,-3.7053015173320754,0.0,0.0,0.9508605094220587,-2.177587965207185,293.4747528080243,0.9653844004729855,0.35,0.315,0.15,True,0.014821206069328302,True,0.0,0.0,0.0,0.0,0.47982120606932827,0.47982120606932827,False,0.47982120606932827,0.07139999797800556,3.7053015173320754,1.8526507586660377,0.25,0.0005525805420591815,5.0,0.35,0.0,1.9551806449890137
14,1786853055.3484526,-3.523640025758152,0.0,0.0,0.899215823497808,-1.9126317071301095,293.2621843698347,0.8844226646765831,0.35,0.315,0.15,True,0.014094560103032608,True,0.0,0.0,0.0,0.0,0.4790945601030326,0.4790945601030326,False,0.4790945601030326,0.07199999527074397,3.523640025758152,1.761820012879076,0.25,-0.016789298384281767,5.0,0.35,0.0,2.105292797088623
15,1786853055.4991589,-3.445359399809636,0.0,0.0,0.8502641819544564,-1.8786571664496248,293.04155527468583,0.8366251850107596,0.35,0.315,0.15,True,0.013781437599238545,True,0.0,0.0,0.0,0.0,0.4787814375992385,0.4787814375992385,False,0.4787814375992385,0.07690000347793102,3.445359399809636,1.722679699904818,0.25,-0.01234298127047936,5.0,0.35,0.0,2.2559990882873535
16,1786853055.6497283,-3.799658081221457,0.0,0.0,0.8672420025809939,-2.4183469795873047,292.89055866445165,0.8818584894243926,0.35,0.315,0.15,True,0.015198632324885828,True,0.0,0.0,0.0,0.0,0.4801986323248858,0.4801986323248858,False,0.4801986323248858,0.09919999865815043,3.799658081221457,1.8998290406107285,0.25,0.02936498255062617,5.0,0.35,0.0,2.4065685272216797
17,1786853055.800203,-3.9558004348056506,0.0,0.0,0.7838614458617337,-2.489565192673944,292.60643281838617,0.7554671995569332,0.35,0.315,0.15,True,0.015823201739222602,True,0.0,0.0,0.0,0.0,0.48082320173922255,0.48082320173922255,False,0.48082320173922255,0.07090000144671649,3.9558004348056506,1.9779002174028253,0.25,0.023382781099712577,5.0,0.35,0.0,2.5570433139801025
18,1786853055.9506273,-3.8438255597618616,0.0,0.0,0.8398306829989566,-2.2626829339324486,292.42337821957835,0.8711577769183632,0.35,0.315,0.15,True,0.015375302239047447,True,0.0,0.0,0.0,0.0,0.4803753022390474,0.4803753022390474,False,0.4803753022390474,0.06790000043110922,3.8438255597618616,1.9219127798809308,0.25,-0.0034361540075065356,5.0,0.35,0.0,2.707467555999756
19,1786853056.101177,-3.5148429412145274,0.0,0.0,0.896890420450332,-1.8406969967407378,292.1844682091887,0.9286848716472325,0.35,0.315,0.15,True,0.01405937176485811,True,0.0,0.0,0.0,0.0,0.4790593717648581,0.4790593717648581,False,0.4790593717648581,0.07110000296961516,3.5148429412145274,1.7574214706072637,0.25,-0.03173589060000315,5.0,0.35,0.0,2.8580172061920166
20,1786853056.2516952,-3.7564417215409547,0.0,0.0,0.9012902001201457,-2.3268306622987773,291.9128741806857,0.9105160979820913,0.35,0.315,0.15,True,0.015025766886163819,True,0.0,0.0,0.0,0.0,0.4800257668861638,0.4800257668861638,False,0.4800257668861638,0.07069999992381781,3.7564417215409547,1.8782208607704773,0.25,0.013028452317132264,5.0,0.35,0.0,3.008535385131836
21,1786853056.4021258,-3.5146465016238753,0.0,0.0,0.9571472586970184,-1.8778665851344807,291.6660768824345,0.9884262760905606,0.35,0.315,0.15,True,0.014058586006495502,True,0.0,0.0,0.0,0.0,0.4790585860064955,0.4790585860064955,False,0.4790585860064955,0.07069999992381781,3.5146465016238753,1.7573232508119376,0.25,-0.018659018163787736,5.0,0.35,0.0,3.158966064453125
22,1786853056.5526214,-4.142551707036951,0.0,0.0,1.1059001545628984,-2.878500544260479,291.4826473265301,1.1769916736517294,0.35,0.315,0.15,True,0.016570206828147804,True,0.0,0.0,0.0,0.0,0.4815702068281478,0.4815702068281478,False,0.4815702068281478,0.07090000144671649,4.142551707036951,2.0712758535184754,0.25,0.053006780389417404,5.0,0.35,0.0,3.3094615936279297
23,1786853056.7030802,-4.007711683523689,0.0,0.0,1.0942922354450084,-2.416769708350216,291.2576357156695,1.0966576909693668,0.35,0.315,0.15,True,0.016030846734094755,True,0.0,0.0,0.0,0.0,0.48103084673409474,0.48103084673409474,False,0.48103084673409474,0.06969999958528206,4.007711683523689,2.0038558417618444,0.25,0.003316965255587425,5.0,0.35,0.0,3.4599204063415527
24,1786853056.853559,-4.025129059611331,0.0,0.0,1.0012821153087041,-2.499440255695387,290.9559901459746,0.9687609132537421,0.35,0.315,0.15,True,0.016100516238445325,True,0.0,0.0,0.0,0.0,0.4811005162384453,0.4811005162384453,False,0.4811005162384453,0.0701000026310794,4.025129059611331,2.0125645298056654,0.25,0.0026207113448561414,5.0,0.35,0.0,3.6103992462158203
25,1786853057.0040772,-3.7628822716070776,0.0,0.0,0.9460158006815064,-2.1173373973660365,290.7474666243946,0.9296705152733041,0.35,0.315,0.15,True,0.01505152908642831,True,0.0,0.0,0.0,0.0,0.4800515290864283,0.4800515290864283,False,0.4800515290864283,0.07509999704780057,3.7628822716070776,1.8814411358035388,0.25,-0.023690153476940118,5.0,0.35,0.0,3.7609174251556396
26,1786853057.1545846,-3.8411792902451367,0.0,0.0,1.096624094559028,-2.341581761707944,290.49440694395565,1.1685107842242768,0.35,0.315,0.15,True,0.015364717160980547,True,0.0,0.0,0.0,0.0,0.4803647171609805,0.4803647171609805,False,0.4803647171609805,0.06969999958528206,3.8411792902451367,1.9205896451225684,0.25,0.00020067569647015172,5.0,0.35,0.0,3.9114248752593994
