step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
10,1786853111.9369345,-5.2956708307955065,189.25531677976005,0.0,1.4474235685057528,-3.8111969249660516,189.25531677976005,1.476268299524887,0.35,0.315,0.15,True,0.021182683323182027,True,-24.011838459366828,0.2,-0.1,0.0,0.686182683323182,0.686182683323182,False,0.686182683323182,0.47140000242507085,836.3178844728126,1.0;1.0;1.0;0.3153099156871904;-0.31601356062326696,-3.7364953444839273;-4.530845969103253;-5.17295925939897;-5.6833872555047655;-6.079907472136278;-6.408708513316613,-5.2956708307955065;-4.280755268638114;-3.4028533073719682;-2.6434681108767526;-2.192006941202234;-1.9908900723269125,-3.7364953444839273;-5.2956708307955065,192.99181212424398,0.35,0.0,1.5059483051300049
11,1786853112.0874257,-5.74277574894176,188.8699843463672,0.0,1.3154838326718403,-4.401238748765223,188.8699843463672,1.2662785096036178,0.35,0.315,0.15,True,0.022971102995767042,True,-24.773254821708093,0.2,-0.1,0.0,0.687971102995767,0.687971102995767,False,0.687971102995767,0.43680000089807436,1008.8409101371601,1.0;1.0;1.0;0.3345489990371181;-0.3516058017080217,-4.121827777876774;-4.983244140218038;-5.683369293643231;-6.243977551356024;-6.683903694277589;-7.049385102948072,-5.74277574894176;-4.667501022834623;-3.7373883847519487;-2.9328409528104356;-2.436542724469891;-2.2130911971788625,-4.121827777876774;-5.74277574894176,192.99181212424398,0.35,0.0,1.6564395427703857
12,1786853112.2379007,-5.522088832720096,188.47395559401537,0.0,1.2392487497104432,-3.8943553321001647,188.47395559401537,1.21391684930187,0.35,0.315,0.15,True,0.022088355330880383,True,-25.50156814661611,0.2,-0.1,0.0,0.6870883553308804,0.6870883553308804,False,0.6870883553308804,0.46319999819388613,1086.3255857220158,1.0;1.0;1.0;0.263112511560399;-0.4088133248756506,-4.517856530228613;-5.346169855136628;-6.01766088118206;-6.553500618711359;-6.972001991674203;-7.322165616266845,-5.522088832720096;-4.476606840302883;-3.5722649168619935;-2.7900091530856246;-2.3344241639509455;-2.141920899280263,-4.517856530228613;-5.522088832720096,192.99181212424398,0.35,0.0,1.8069145679473877
13,1786853112.3883998,-5.2606314920350385,188.0680154737908,0.0,1.3363982084476744,-3.615424952359367,188.0680154737908,1.3853739687670847,0.35,0.315,0.15,True,0.021042525968140154,True,-26.190662870421363,0.2,-0.1,0.0,0.6860425259681402,0.6860425259681402,False,0.6860425259681402,0.4445000013220124,1165.9350575598296,1.0;1.0;1.0;0.18516181505748433;-0.46852145637396664,-4.92379665045317;-5.712891374258426;-6.350458310349972;-6.85695371006916;-7.250072230826257;-7.581787469603559,-5.2606314920350385;-4.250446240610309;-3.376635998127917;-2.6207901383806482;-2.211434925182015;-2.0534476471946332,-4.92379665045317;-5.2606314920350385,192.99181212424398,0.35,0.0,1.957413673400879
14,1786853112.5384812,-5.09336773010196,187.6359523688191,0.0,1.3322332867591762,-3.4885298670342797,187.6359523688191,1.3377885983247024,0.35,0.315,0.15,True,0.02037347092040784,True,-26.854668029936676,0.2,-0.1,0.0,0.6853734709204078,0.6853734709204078,False,0.6853734709204078,0.4337999998824671,1275.99183260206,1.0;1.0;1.0;0.11708156387739206;-0.5287052462973632,-5.355859755424888;-6.119864914940182;-6.7357293779209115;-7.223452138399242;-7.600332326212999;-7.921065018297416,-5.09336773010196;-4.105763086538196;-3.2514850698555393;-2.512534585425042;-2.1382179472294434;-2.0081700982426773,-5.355859755424888;-5.09336773010196,192.99181212424398,0.35,0.0,2.107495069503784
15,1786853112.6889117,-4.9654887566626025,187.21427469987586,0.0,1.4377837152597532,-3.3775300886636592,187.21427469987586,1.4903598911920262,0.35,0.315,0.15,True,0.01986195502665041,True,-27.499491343436063,0.2,-0.1,0.0,0.6848619550266504,0.6848619550266504,False,0.6848619550266504,0.4419999968376942,1396.5944620445807,1.0;1.0;1.0;0.05537980909823577;-0.5863699781731998,-5.77753742436812;-6.52236073786751;-7.121632904044483;-7.595003327787564;-7.95946874432533;-8.272239238221076,-4.9654887566626025;-3.9951477745131516;-3.1558028249538763;-2.429769443585103;-2.0851366259716433;-1.9795541749174315,-5.77753742436812;-4.9654887566626025,192.99181212424398,0.35,0.0,2.257925510406494
16,1786853112.839373,-5.529923662651954,186.84166624602008,0.0,1.462047395925333,-4.238670942979602,186.84166624602008,1.479786394214036,0.35,0.315,0.15,True,0.022119694650607816,True,-28.22897989283385,0.2,-0.1,0.0,0.6871196946506077,0.6871196946506077,False,0.6871196946506077,0.4318999999668449,1633.4905630507658,1.0;1.0;1.0;0.09169628952545057;-0.6167811662701262,-6.150145878223896;-6.979634427621688;-7.6521420228507795;-8.188861092723943;-8.60812308816423;-8.966658381191433,-5.529923662651954;-4.48338396819394;-3.5781271324877584;-2.795079969601911;-2.390235286848018;-2.252587873004573,-6.150145878223896;-5.529923662651954,192.99181212424398,0.35,0.0,2.4083869457244873
17,1786853112.9898715,-5.525549218963127,186.47920696876878,0.0,1.442960899861742,-3.990521063714411,186.47920696876878,1.4421212509808,0.35,0.315,0.15,True,0.022102196875852506,True,-28.95781227567832,0.2,-0.1,0.0,0.6871021968758525,0.6871021968758525,False,0.6871021968758525,0.4545999981928617,1771.252653581374,1.0;1.0;1.0;0.0528124616166141;-0.6631470413331213,-6.5126051554752;-7.341437538319669;-8.013377549480134;-8.549605659133938;-8.968442973984478;-9.328360690557448,-5.525549218963127;-4.479600074403105;-3.5748540643586857;-2.7922487656702635;-2.399451443819794;-2.274469611304058,-6.5126051554752;-5.525549218963127,192.99181212424398,0.35,0.0,2.558885335922241
18,1786853113.1403544,-5.5822326227746295,186.11669578761828,0.0,1.3587824602609,-4.073372116454628,186.11669578761828,1.3300462641497075,0.35,0.315,0.15,True,0.02232893049109852,True,-29.695147169094525,0.2,-0.1,0.0,0.6873289304910986,0.6873289304910986,False,0.6873289304910986,0.43759999971371144,1927.6143460886149,1.0;1.0;1.0;0.02211050573909724;-0.7076679454973936,-6.875116336625695;-7.712451230041889;-8.391745912846897;-8.93433581347323;-9.358676077515007;-9.724735433152885,-5.5822326227746295;-4.528631218700054;-3.6172660041755473;-2.8289350936118485;-2.4403957042525195;-2.3232426678276474,-6.875116336625695;-5.5822326227746295,192.99181212424398,0.35,0.0,2.7093682289123535
19,1786853113.2908359,-5.282702435453546,185.70258136657395,0.0,1.4708103605574498,-3.6211789615052923,185.70258136657395,1.5261625958308536,0.35,0.315,0.15,True,0.021130809741814183,True,-30.38755253441255,0.2,-0.1,0.0,0.6861308097418142,0.6861308097418142,False,0.6861308097418142,0.4537999993772246,2039.7408734646665,1.0;1.0;1.0;-0.06180913918189469;-0.76957331046304,-7.289230757670026;-8.081636122988058;-8.722066763988156;-9.231039268453241;-9.62630048481554;-9.970982848232113,-5.282702435453546;-4.269537606667317;-3.3931500297672295;-2.6350747757486537;-2.2978824227771537;-2.21854028884115,-7.289230757670026;-5.282702435453546,192.99181212424398,0.35,0.0,2.859849691390991
20,1786853113.4413526,-5.646095878523795,185.29433906663513,0.0,1.3189283215344658,-4.268682531886112,185.29433906663513,1.2611762970994982,0.35,0.315,0.15,True,0.02258438351409518,True,-31.134466916191116,0.2,-0.1,0.0,0.6875843835140951,0.6875843835140951,False,0.6875843835140951,0.4282000008970499,2294.313110691398,1.0;1.0;1.0;-0.056215721602147245;-0.8106263695183015,-7.697473057608846;-8.544387439387416;-9.231968379625878;-9.781725892932148;-10.21226614194207;-10.58721316480775,-5.646095878523795;-4.5838729349230825;-3.6650500887084663;-2.8702683267328233;-2.4996468191045365;-2.4053824093809144,-7.697473057608846;-5.646095878523795,192.99181212424398,0.35,0.0,3.010366439819336
21,1786853113.591851,-5.6787400491074616,184.84847779298573,0.0,1.5045164313786523,-4.159577014261243,184.84847779298573,1.5913944707439005,0.35,0.315,0.15,True,0.022714960196429847,True,-31.88627792355723,0.2,-0.1,0.0,0.6877149601964299,0.6877149601964299,False,0.6877149601964299,0.45530000352300704,2506.996870727604,1.0;1.0;1.0;-0.09894786696331469;-0.8665079263045736,-8.143334331258245;-8.995145338624365;-9.686961859996059;-10.240383150982574;-10.674092567685909;-11.053703867147643,-5.6787400491074616;-4.612110142477954;-3.6894752732434304;-2.8913961113555673;-2.53074199641156;-2.4490442047873713,-8.143334331258245;-5.6787400491074616,192.99181212424398,0.35,0.0,3.16086483001709
22,1786853113.742325,-5.929327511054794,184.42196519974667,0.0,1.4960316365822777,-4.503568743935861,184.42196519974667,1.4997355739587142,0.35,0.315,0.15,True,0.023717310044219175,True,-32.675677050215455,0.2,-0.1,0.0,0.6887173100442192,0.6887173100442192,False,0.6887173100442192,0.4562999965855852,2770.820412404099,1.0;1.0;1.0;-0.11041123480223212;-0.913312302797709,-8.569846924497313;-9.459246051155532;-10.183576295714891;-10.765121957258737;-11.223158954494163;-11.624329462668909,-5.929327511054794;-4.828868297062397;-3.8769710769589736;-3.0535799815695124;-2.6744700544982978;-2.5874102879803402,-8.569846924497313;-5.929327511054794,192.99181212424398,0.35,0.0,3.3113389015197754
23,1786853113.8928514,-5.455934477990105,183.99762040754334,0.0,1.4595478940803646,-3.7198983558660204,183.99762040754334,1.4512522824401415,0.35,0.315,0.15,True,0.021823737911960423,True,-33.394067221913986,0.2,-0.1,0.0,0.6868237379119604,0.6868237379119604,False,0.6868237379119604,0.4515999971772544,2873.834126303368,1.0;1.0;1.0;-0.21872539569618193;-0.9817950206640024,-8.99419171670064;-9.812581888399157;-10.475489386918373;-11.003904373137495;-11.415983336217035;-11.782274282087165,-5.455934477990105;-4.4193833234614415;-3.5227665747941472;-2.7471930871969374;-2.441939639134205;-2.406816294050288,-8.99419171670064;-5.455934477990105,192.99181212424398,0.35,0.0,3.461865186691284
24,1786853114.0433402,-5.464364110560583,183.59103610884875,0.0,1.3107580185044145,-3.934823416565856,183.59103610884875,1.2543312069753185,0.35,0.315,0.15,True,0.02185745644224233,True,-34.113721838498066,0.2,-0.1,0.0,0.6868574564422423,0.6868574564422423,False,0.6868574564422423,0.43429999641375616,3086.824321836147,1.0;1.0;1.0;-0.2605545279446561;-1.0,-9.400776015395223;-10.22043063197931;-10.884431875324546;-11.413792950818175;-11.826690281120165;-12.195571425588895,-5.464364110560583;-4.426674955634904;-3.529073836624192;-2.7526488686799264;-2.459207629791533;-2.427214599769676,-9.400776015395223;-5.464364110560583,192.99181212424398,0.35,0.0,3.612354040145874
25,1786853114.193825,-5.6321223366293705,183.23133056613614,0.0,1.2071637376736106,-4.170865325562491,183.23133056613614,1.1701064667495773,0.35,0.315,0.15,True,0.022528489346517484,True,-34.858540188992464,0.2,-0.1,0.0,0.6875284893465174,0.6875284893465174,False,0.6875284893465174,0.4847000018344261,3321.2441832219383,1.0;1.0;1.0;-0.27606581965422666;-1.0,-9.760481558107841;-10.605299908602246;-11.291067781779907;-11.839256992078584;-12.268440658986938;-12.652107492747106,-5.6321223366293705;-4.571785821184405;-3.6545947353245105;-2.8612244460557017;-2.55777889173445;-2.512478741350299,-9.760481558107841;-5.6321223366293705,192.99181212424398,0.35,0.0,3.762838840484619
26,1786853114.344305,-5.217543797709439,182.8146514293752,0.0,1.3138911561885718,-3.5067138873616797,182.8146514293752,1.3669717564127235,0.5,0.45,0.15,True,0.020870175190837757,True,-35.541171758648886,0.2,-0.1,0.0,0.8208701751908378,0.8208701751908378,False,0.8208701751908378,0.4428000029292889,3450.607419386076,1.0;1.0;1.0;-0.3756834906477411;-1.0,-10.177160694868775;-10.959792264525191;-11.59176857227799;-12.093428078484163;-12.4823635513525;-12.835698492462763,-5.217543797709439;-4.213175385018665;-3.344396708041145;-2.5929031524555906;-2.355566274068408;-2.3375648270691727,-10.177160694868775;-5.217543797709439,192.99181212424398,0.5,0.0,3.9133188724517822
