step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
15,1786853120.8148444,-5.285165363702293,165.82461404944368,0.0,1.3534033432788766,-3.8490812097354636,165.82461404944368,1.4036328147367545,0.35,0.315,0.15,True,0.021140661454809175,True,-49.06812252609831,0.2,-0.1,0.0,0.6861406614548091,0.6861406614548091,False,0.6861406614548091,0.46040000597713515,1476.956796496254,1.0;1.0;1.0;0.0910997411085744;-0.585302610297846,-5.84517052702617;-6.637945331581514;-7.2786955375218865;-7.787944465660309;-8.183444788500044;-8.521453079406529,-5.285165363702293;-4.271668039602484;-3.3949928542561487;-2.6366688189315686;-2.2533886060432344;-2.124771927316752,-5.84517052702617;-5.285165363702293,171.66978457646985,0.35,0.0,2.2570605278015137
16,1786853120.9653447,-5.350601211045069,165.47475081722158,0.0,1.3837183488095426,-3.845491751952755,165.47475081722158,1.404050772040425,0.35,0.315,0.15,True,0.021402404844180274,True,-49.77071270775508,0.2,-0.1,0.0,0.6864024048441802,0.6864024048441802,False,0.6864024048441802,0.4360000020824373,1616.4246572980164,1.0;1.0;1.0;0.06290779149930678;-0.6279447952911703,-6.195033759248275;-6.997623940905036;-7.646864448038134;-8.163457486708262;-8.565310465157925;-8.910082440899414,-5.350601211045069;-4.328270047553985;-3.4439535911341967;-2.6790198563310805;-2.2984798382765925;-2.1765684986966036,-6.195033759248275;-5.350601211045069,171.66978457646985,0.35,0.0,2.4075608253479004
17,1786853121.1154299,-5.480320672309523,165.07106396570916,0.0,1.412578155311518,-4.002761333469357,165.07106396570916,1.4322869218158187,0.35,0.315,0.15,True,0.02192128268923809,True,-50.4927608086015,0.2,-0.1,0.0,0.6869212826892381,0.6869212826892381,False,0.6869212826892381,0.447600003099069,1796.2305793026,1.0;1.0;1.0;0.037648772396385755;-0.6755029978913913,-6.598720610760694;-7.420768711607122;-8.086840318839283;-8.617992259095102;-9.032438687416386;-9.38924065315646,-5.480320672309523;-4.440477381547737;-3.5410129350387924;-2.7629761888085556;-2.378679771600485;-2.2602089018018368,-6.598720610760694;-5.480320672309523,171.66978457646985,0.35,0.0,2.5576460361480713
18,1786853121.2658489,-5.707435796747279,164.67686037044942,0.0,1.3851489250169546,-4.271617456409958,164.67686037044942,1.380733818608453,0.35,0.315,0.15,True,0.022829743186989118,True,-51.24887617811359,0.2,-0.1,0.0,0.6878297431869891,0.6878297431869891,False,0.6878297431869891,0.4661999992094934,2001.8542968325303,1.0;1.0;1.0;0.02645170799230798;-0.7188980279035735,-6.992924206020433;-7.849039575532525;-8.544579370160484;-9.101221292513669;-9.537716555349174;-9.914094630842232,-5.707435796747279;-4.636931964186396;-3.7109461490212325;-2.9099684189033663;-2.5091871699537194;-2.3861163103810394,-6.992924206020433;-5.707435796747279,171.66978457646985,0.35,0.0,2.7080650329589844
19,1786853121.416341,-5.863176774569622,164.27117747873172,0.0,1.3727354511054257,-4.396769514254265,164.27117747873172,1.3747556688610816,0.35,0.315,0.15,True,0.02345270709827849,True,-52.02835269429903,0.2,-0.1,0.0,0.6884527070982784,0.6884527070982784,False,0.6884527070982784,0.45619999582413584,2208.297287438071,1.0;1.0;1.0;0.004471060140629678;-0.7659217261993789,-7.398607097738136;-8.27808361392358;-8.993830800423988;-9.567952116746842;-10.01956705536611;-10.410012779565449,-5.863176774569622;-4.771647910002723;-3.8274754421523554;-3.0107662574617877;-2.602971494662257;-2.481346860742666,-7.398607097738136;-5.863176774569622,171.66978457646985,0.35,0.0,2.8585572242736816
20,1786853121.5668404,-5.448277813816884,163.88101100646077,0.0,1.394980023766663,-3.737310579826493,163.88101100646077,1.4118536900535044,0.35,0.315,0.15,True,0.021793111255267537,True,-52.74559436637156,0.2,-0.1,0.0,0.6867931112552675,0.6867931112552675,False,0.6867931112552675,0.47369999811053276,2293.0114279538834,1.0;1.0;1.0;-0.0923882630204939;-0.8282710098319405,-7.788773570009084;-8.606015242081616;-9.267929288424357;-9.795484938510828;-10.206820575835625;-10.566783373957497,-5.448277813816884;-4.412760308951605;-3.5170376672431387;-2.7422375821653153;-2.399751987479146;-2.3242667721190435,-7.788773570009084;-5.448277813816884,171.66978457646985,0.35,0.0,3.009056568145752
21,1786853121.7169003,-5.731515629838665,163.4679265731105,0.0,1.4665556486626146,-4.319749871608781,163.4679265731105,1.5045711944786193,0.35,0.315,0.15,True,0.02292606251935466,True,-53.50532171084737,0.2,-0.1,0.0,0.6879260625193546,0.6879260625193546,False,0.6879260625193546,0.4746000049635768,2546.5515925847853,1.0;1.0;1.0;-0.0980546742808389;-0.8723724390083849,-8.201858003359348;-9.061585347835148;-9.760249500806715;-10.319593993127121;-10.758426978984271;-11.142429972093344,-5.731515629838665;-4.657761019810445;-3.728963282136035;-2.9255532390476704;-2.5600199540604867;-2.4761289919648366,-8.201858003359348;-5.731515629838665,171.66978457646985,0.35,0.0,3.159116506576538
22,1786853121.8674393,-5.556639041652524,163.06925398746523,0.0,1.3581795788787847,-3.9485385387621026,163.06925398746523,1.319072969832026,0.35,0.315,0.15,True,0.022226556166610095,True,-54.23881756709525,0.2,-0.1,0.0,0.68722655616661,0.68722655616661,False,0.68722655616661,0.42550000216579065,2699.834396717307,1.0;1.0;1.0;-0.16362771878632554;-0.9285279869556774,-8.60053058900462;-9.4340264452525;-10.110000360906914;-10.649717797947984;-11.071573380988509;-11.443841707663948,-5.556639041652524;-4.506492771029433;-3.5981162469404597;-2.8123705536034977;-2.481788844502923;-2.425305746581732,-8.60053058900462;-5.556639041652524,171.66978457646985,0.35,0.0,3.3096554279327393
23,1786853122.0177956,-5.554225748808428,162.6776079282396,0.0,1.270671261318352,-4.020038086778884,162.6776079282396,1.240507974653049,0.35,0.315,0.15,True,0.022216902995233715,True,-54.97195142941652,0.2,-0.1,0.0,0.6872169029952337,0.6872169029952337,False,0.6872169029952337,0.4541000016615726,2895.684417768062,1.0;1.0;1.0;-0.20533243203965715;-0.9785572876431425,-8.992176648230242;-9.825310510551505;-10.5009713014594;-11.040417885594728;-11.462039180871786;-11.835981560728227,-5.554225748808428;-4.504405272719291;-3.596310560902187;-2.8108086351803916;-2.492949199042936;-2.4499682434650825,-8.992176648230242;-5.554225748808428,171.66978457646985,0.35,0.0,3.4600117206573486
24,1786853122.1683066,-5.752102248332126,162.2680666759842,0.0,1.2363011646241562,-4.303753068745922,162.2680666759842,1.2289114011872406,0.35,0.315,0.15,True,0.023008408993328504,True,-55.734766766666354,0.2,-0.1,0.0,0.6880084089933285,0.6880084089933285,False,0.6880084089933285,0.4208999962429516,3156.692171989335,1.0;1.0;1.0;-0.22207072457644472;-1.0,-9.401717900485664;-10.264533237735483;-10.965868504456576;-11.527523510170322;-11.968355090112713;-12.35966758936882,-5.752102248332126;-4.675568444807289;-3.7443667047583054;-2.938877199615934;-2.6087499950407165;-2.5565687457102197,-9.401717900485664;-5.752102248332126,171.66978457646985,0.35,0.0,3.610522747039795
25,1786853122.3188188,-5.8195464236224,161.9157478994882,0.0,1.4090478173787317,-4.315297676507585,161.9157478994882,1.4904223751341468,0.35,0.315,0.15,True,0.0232781856944896,True,-56.50769873020971,0.2,-0.1,0.0,0.6882781856944895,0.6882781856944895,False,0.6882781856944895,0.45959999988554046,3364.3218397612363,1.0;1.0;1.0;-0.25025282537088417;-1.0,-9.754036676981656;-10.626968640525016;-11.337054788990022;-11.906279307412252;-12.353658515847481;-12.751902908285645,-5.8195464236224;-4.733907656433376;-3.7948301228148704;-2.9825280562348633;-2.654962616254422;-2.5965426630600748,-9.754036676981656;-5.8195464236224,171.66978457646985,0.35,0.0,3.7610349655151367
26,1786853122.4692993,-5.668146091206227,161.52871122195853,0.0,1.3541858664086253,-4.070106840788649,161.52871122195853,1.3380138797106051,0.5,0.45,0.15,True,0.02267258436482491,True,-57.25792064389066,0.2,-0.1,0.0,0.8226725843648248,0.8226725843648248,False,0.8226725843648248,0.44209999759914353,3542.5848876021164,1.0;1.0;1.0;-0.3114484529283833;-1.0,-10.14107335451132;-10.991295268192255;-11.681737223526262;-12.233969514890179;-12.666650446919967;-13.05493463350751,-5.668146091206227;-4.602946368893386;-3.681548609092779;-2.884539546865254;-2.58856124391696;-2.53910547598817,-10.14107335451132;-5.668146091206227,171.66978457646985,0.5,0.0,3.911515474319458
