step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
0,1786853114.4959242,-6.338521643424556,182.3771463279339,0.0,1.6036744143911792,-4.805368249756767,182.3771463279339,1.6110146923946331,0.15,0.135,0.15,True,0.025354086573698226,True,-27.801474403800597,0.2,-0.1,0.0,0.5103540865736982,0.5103540865736982,False,0.5103540865736982,0.47479999921051785,329.97546647493203,1.0;1.0;1.0;0.8499437239513168;0.19221693906807277,0.0;-0.9507782465136834;-1.7282014297480195;-2.35567248324572;-2.853434944521231;-3.245752005946739,-6.338521643424556;-5.182821221562241;-4.1831403566513385;-3.318416408503408;-2.615447076170053;-2.204696639166674,0.0;-6.338521643424556,182.3771463279339,0.15,0.0,0.0
1,1786853114.6464477,-4.885191890831749,182.10043187852972,0.0,1.1682013996170237,-2.7291828889098984,182.10043187852972,0.9889103855744109,0.3,0.27,0.15,True,0.019540767563326997,True,-28.466288004004923,0.2,-0.1,0.0,0.6395407675633271,0.6395407675633271,False,0.6395407675633271,0.45510000200010836,207.93652916450276,1.0;1.0;1.0;0.6258266346343468;0.11284832060832549,-0.27671444940418155;-1.0094932330289437;-1.598346880864363;-2.062705286242001;-2.4193753068936577;-2.699732676198795,-4.885191890831749;-3.925690985569463;-3.0957227025175853;-2.3778001376777116;-1.8690491287009163;-1.582873000143795,-0.27671444940418155;-4.885191890831749,182.3771463279339,0.3,0.0,0.15052342414855957
2,1786853114.7969413,-5.0346510704126075,181.77120443257473,0.0,1.2016157402707595,-3.5655516108509007,181.77120443257473,1.2232764499829574,0.35,0.315,0.15,True,0.02013860428165043,True,-29.13562022958706,0.2,-0.1,0.0,0.6851386042816504,0.6851386042816504,False,0.6851386042816504,0.4762999960803427,251.4295589426249,1.0;1.0;1.0;0.6110818901903192;0.07538634212510867,-0.605941895359166;-1.361139555921057;-1.969385532307093;-2.450518301881014;-2.821698147562456;-3.1152700290183386,-5.0346510704126075;-4.054973175906905;-3.207551797159473;-2.4745323045429446;-1.957145876372551;-1.670315280424724,-0.605941895359166;-5.0346510704126075,182.3771463279339,0.35,0.0,0.30101704597473145
3,1786853114.9474363,-5.207994982428284,181.40908548651913,0.0,1.2996353724524448,-3.7491318367672135,181.40908548651913,1.3489840642480495,0.35,0.315,0.15,True,0.020831979929713137,True,-29.81681947695131,0.2,-0.1,0.0,0.6858319799297131,0.6858319799297131,False,0.6858319799297131,0.4495999965001829,308.4591350023585,1.0;1.0;1.0;0.5960645942272326;0.034453222501835044,-0.9680608414147684;-1.7492600887790108;-2.379997437749081;-2.8805852446081914;-3.2685936975413217;-3.577398102588254,-5.207994982428284;-4.2049156598004656;-3.3372520457274026;-2.5867230195542033;-2.058696033646216;-1.7704361023534263,-0.9680608414147684;-5.207994982428284,182.3771463279339,0.35,0.0,0.45151209831237793
4,1786853115.097949,-5.398861267725983,181.02017126928806,0.0,1.2894301069468794,-3.9475077106143504,181.02017126928806,1.2923966997336627,0.35,0.315,0.15,True,0.021595445070903933,True,-30.52664866711021,0.2,-0.1,0.0,0.686595445070904,0.686595445070904,False,0.686595445070904,0.48149999929592013,380.0488067381641,1.0;1.0;1.0;0.5805657308531453;-0.009366378204485243,-1.356975058645844;-2.166804248804741;-2.8223064982921873;-3.3443159440988284;-3.750854114721573;-4.076384174421856,-5.398861267725983;-4.3700149965829755;-3.480062972044274;-2.710254470818297;-2.1702003980018834;-1.8800332577329746,-1.356975058645844;-5.398861267725983,182.3771463279339,0.35,0.0,0.6020247936248779
5,1786853115.2484527,-5.435879312251084,180.61559749602245,0.0,1.385738309689532,-3.9185907948083383,180.61559749602245,1.4343535317255514,0.35,0.315,0.15,True,0.021743517249004335,True,-31.24203056394788,0.2,-0.1,0.0,0.6867435172490044,0.6867435172490044,False,0.6867435172490044,0.42329999996582046,445.506546803712,1.0;1.0;1.0;0.5427825010136457;-0.05984890047850436,-1.7615488319114547;-2.576930728749117;-3.237236069513695;-3.763400189275055;-4.173532152868631;-4.503871088831461,-5.435879312251084;-4.402035605097187;-3.507760798409067;-2.734213090623843;-2.2022595730855308;-1.9229092008625355,-1.7615488319114547;-5.435879312251084,182.3771463279339,0.35,0.0,0.7525284290313721
6,1786853115.3989077,-5.346140778906074,180.24640017316554,0.0,1.351755822453154,-3.7745280138047095,180.24640017316554,1.3445321773553034,0.35,0.315,0.15,True,0.021384563115624297,True,-31.943951680783783,0.2,-0.1,0.0,0.6863845631156242,0.6863845631156242,False,0.6863845631156242,0.46550000115530565,496.9000245626156,1.0;1.0;1.0;0.4917401111260414;-0.10966292498212257,-2.13074615476836;-2.932667271604271;-3.581329037667334;-4.097421465311884;-4.498841415224419;-4.82394136689809,-5.346140778906074;-4.324411773753754;-3.440616184296997;-2.6761329994169025;-2.167333011157808;-1.9076419321461409,-2.13074615476836;-5.346140778906074,182.3771463279339,0.35,0.0,0.9029834270477295
7,1786853115.5490108,-5.385698651949895,179.85042670414148,0.0,1.2894048353752805,-3.8694986324437433,179.85042670414148,1.2700232617739315,0.35,0.315,0.15,True,0.02154279460779958,True,-32.651806478576276,0.2,-0.1,0.0,0.6865427946077995,0.6865427946077995,False,0.6865427946077995,0.4844999930355698,576.141027002721,1.0;1.0;1.0;0.4552061549312602;-0.1589714211394744,-2.5267196237924168;-3.334574421584901;-3.9883688216754;-4.508900977753681;-4.914161292761395;-5.24422718827116,-5.385698651949895;-4.358629333936659;-3.4702143738552103;-2.701735433384757;-2.200439303398437;-1.9510714237814903,-2.5267196237924168;-5.385698651949895,182.3771463279339,0.35,0.0,1.053086519241333
8,1786853115.6994045,-5.375166052216855,179.44463496080814,0.0,1.3294713961686997,-3.8374986872349055,179.44463496080814,1.3539830573693332,0.35,0.315,0.15,True,0.02150066420886742,True,-33.3580813864088,0.2,-0.1,0.0,0.6865006642088674,0.6865006642088674,False,0.6865006642088674,0.4526999982772395,658.6228666850942,1.0;1.0;1.0;0.4109180839486099;-0.211051283481216,-2.9325113671257554;-3.738786274958284;-4.391214070233421;-4.910564113146414;-5.314801900266153;-5.64597627234704,-5.375166052216855;-4.34951863516758;-3.4623336194199563;-2.6949185807982623;-2.207829147205914;-1.9730875973774804,-2.9325113671257554;-5.375166052216855,182.3771463279339,0.35,0.0,1.2034802436828613
9,1786853115.8499055,-5.831829610879877,179.04428784629695,0.0,1.351330911652782,-4.494389170924812,179.04428784629695,1.3680395534351284,0.35,0.315,0.15,True,0.02332731844351951,True,-34.13285582804079,0.2,-0.1,0.0,0.6883273184435195,0.6883273184435195,False,0.6883273184435195,0.4718999989563599,817.0190338708643,1.0;1.0;1.0;0.42985245945711476;-0.24826884317947895,-3.332858481636947;-4.207632923268928;-4.919312815280592;-5.489915921870682;-5.938487609071109;-6.307158757823909,-5.831829610879877;-4.744532613411094;-3.8040207106005965;-2.990477914669516;-2.4578076583519968;-2.200484277428321,-3.332858481636947;-5.831829610879877,182.3771463279339,0.35,0.0,1.3539812564849854
