step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
10,1786853103.8111272,-4.306862222017041,208.07254688663542,0.0,1.156281554787108,-2.7784793335957034,208.07254688663542,1.171774829985146,0.35,0.315,0.15,True,0.017227448888068164,True,-3.9340090356976702,0.05226067702302783,-0.1,0.0,0.534488125911096,0.534488125911096,False,0.534488125911096,0.4433000067365356,390.97796972978017,1.0;1.0;1.0;0.34335869782784206;-0.15207162954331482,-2.216140209019386;-2.862169542321942;-3.375984915628653;-3.7754352135389584;-4.0759597212313725;-4.320462278983058,-4.306862222017041;-3.4254358220447405;-2.663001986068701;-2.0034967179494263;-1.6300170516779011;-1.455586238564379,-2.216140209019386;-4.306862222017041,210.2886870956548,0.35,0.0,1.5060219764709473
11,1786853103.9615984,-4.223232948385836,207.79135244541308,0.0,0.9976969387817731,-2.65423843744753,207.79135244541308,0.9370723813543693,0.35,0.315,0.15,True,0.016892931793543346,True,-4.467493977955542,0.057344638624712924,-0.1,0.0,0.5392375704182563,0.5392375704182563,False,0.5392375704182563,0.4870999982813373,430.27805890826994,1.0;1.0;1.0;0.3024338463301042;-0.19047524846303043,-2.4973346502417257;-3.130819592499601;-3.6337840675526634;-4.023848338473562;-4.31625393282014;-4.5555752488450745,-4.223232948385836;-3.353096500353748;-2.600428472805992;-1.949370628977183;-1.595475440166232;-1.4372288302826999,-2.4973346502417257;-4.223232948385836,210.2886870956548,0.35,0.0,1.6564931869506836
12,1786853104.112139,-4.611466638341751,207.51145322796006,0.0,0.9664667842138641,-3.2446991117979254,207.51145322796006,0.9604227102596428,0.35,0.315,0.15,True,0.018445866553367003,True,-5.059213973706818,0.06442653965209344,-0.1,0.0,0.5478724062054604,0.5478724062054604,False,0.5478724062054604,0.483600000734441,527.5222944400168,1.0;1.0;1.0;0.3249187977026896;-0.21440431716223116,-2.777233867694747;-3.4689538634460098;-4.022291659770852;-4.455928853591841;-4.786025026246996;-5.0569368696970844,-4.611466638341751;-3.6889186421656146;-2.8909146254732567;-2.2006411510343673;-1.8060789563339208;-1.6265795923775108,-2.777233867694747;-4.611466638341751,210.2886870956548,0.35,0.0,1.8070337772369385
13,1786853104.2625585,-4.5329197068954326,207.21888639825235,0.0,0.9855490834980052,-2.966103342607793,207.21888639825235,1.001067489766091,0.35,0.315,0.15,True,0.01813167882758173,True,-5.639151929741132,0.06999027841809762,-0.1,0.0,0.5531219572456793,0.5531219572456793,False,0.5531219572456793,0.4963000028510578,577.5315596596537,1.0;1.0;1.0;0.28347384616682064;-0.25410440945527396,-3.0698006974024565;-3.749738653436771;-4.292884985406453;-4.717706562560228;-5.040177226798244;-5.3063580282866205,-4.5329197068954326;-3.620975546464549;-2.8321438476918352;-2.1498044282534376;-1.7745386765891775;-1.6112072780862206,-3.0698006974024565;-4.5329197068954326,210.2886870956548,0.35,0.0,1.9574532508850098
14,1786853104.4127767,-4.3445631374379055,206.94550622860947,0.0,1.0074972081465616,-2.73068549971689,206.94550622860947,1.0242438252851114,0.35,0.315,0.15,True,0.017378252549751623,True,-6.1908364003568295,0.07494205341588202,-0.1,0.0,0.5573203059656336,0.5573203059656336,False,0.5573203059656336,0.45220000174595043,613.0233649643686,1.0;1.0;1.0;0.22933157563359266;-0.29468716110244303,-3.3431808670453336;-3.9948653376610195;-4.513572404743588;-4.917254017770009;-5.221438613037864;-5.474238367041046,-4.3445631374379055;-3.4580471138837883;-2.691210753509477;-2.0278973017856976;-1.6853316933545506;-1.546218063082419,-3.3431808670453336;-4.3445631374379055,210.2886870956548,0.35,0.0,2.1076714992523193
15,1786853104.5629811,-4.394034924750612,206.70743231640662,0.0,1.0995927016930551,-2.882083725645411,206.70743231640662,1.1464024769307206,0.35,0.315,0.15,True,0.017576139699002447,True,-6.749941639069419,0.08068152116494602,-0.1,0.0,0.5632576608639485,0.5632576608639485,False,0.5632576608639485,0.4718999989563599,673.2597639258213,1.0;1.0;1.0;0.21081057561713915;-0.32355425718498293,-3.5812547792481837;-4.240360017960775;-4.7654860494471665;-5.174720066682895;-5.483707491591801;-5.741495138235233,-4.394034924750612;-3.500840209909279;-2.7282267815715264;-2.0599161660593706;-1.7185843109562138;-1.5836417061326198,-3.5812547792481837;-4.394034924750612,210.2886870956548,0.35,0.0,2.257875919342041
16,1786853104.7137308,-4.18852471210043,206.37281720360616,0.0,1.1886648222983074,-2.5672955130111346,206.37281720360616,1.234178866275441,0.35,0.315,0.15,True,0.016754098848401722,True,-7.278220345884478,0.08534777759514606,-0.1,0.0,0.5671018764435478,0.5671018764435478,False,0.5671018764435478,0.4445000013220124,726.6863464692104,1.0;1.0;1.0;0.14789809140630478;-0.3724679733957456,-3.915869892048647;-4.544148598863711;-5.042609680258742;-5.428778515665444;-5.717814558292241;-5.961175321051137,-4.18852471210043;-3.3230738759668723;-2.5744589027113447;-1.9269069508453132;-1.6224050850593044;-1.515120790595022,-3.915869892048647;-4.18852471210043,210.2886870956548,0.35,0.0,2.408625602722168
17,1786853104.864251,-4.323785979049368,206.11593322181432,0.0,1.2669218397605524,-2.848601699788266,206.11593322181432,1.30780083953354,0.35,0.315,0.15,True,0.01729514391619747,True,-7.826788242741884,0.09123924036456695,-0.1,0.0,0.5735343842807644,0.5735343842807644,False,0.5735343842807644,0.47110000014072284,809.7199662596712,1.0;1.0;1.0;0.13889329465928946;-0.4011327905269508,-4.172753873840492;-4.821321770697897;-5.337333001479553;-5.738682716105685;-6.040850219257289;-6.295974911223758,-4.323785979049368;-3.4400748718777034;-2.6756647641742135;-2.014450021010695;-1.7008312797764644;-1.591558894164727,-4.172753873840492;-4.323785979049368,210.2886870956548,0.35,0.0,2.55914568901062
18,1786853105.0143807,-4.694436989784251,205.78997321522485,0.0,1.1005402570924097,-3.3201340292885537,205.78997321522485,1.0365741425238024,0.35,0.315,0.15,True,0.018777747959137003,True,-8.430953791209532,0.09839284888144807,-0.1,0.0,0.582170596840585,0.582170596840585,False,0.582170596840585,0.47369999811053276,950.9151209535552,1.0;1.0;1.0;0.1541537950396677;-0.4314703066449718,-4.4987138804299605;-5.202879428897598;-5.766982628322104;-6.209931895824302;-6.548083012213703;-6.83364680711375,-4.694436989784251;-3.7606879961633766;-2.952995116681321;-2.254340775929343;-1.9037586326669813;-1.7761923092504304,-4.4987138804299605;-4.694436989784251,210.2886870956548,0.35,0.0,2.709275484085083
19,1786853105.164677,-4.7166853898483065,205.4158603351215,0.0,1.059630851114782,-3.193067024779398,205.4158603351215,1.0494385265563957,0.35,0.315,0.15,True,0.018866741559393226,True,-9.038456599686782,0.10453462216641274,-0.1,0.0,0.5884013637258059,0.5884013637258059,False,0.5884013637258059,0.43370000639697537,1063.0431799505611,1.0;1.0;1.0;0.11760855858458556;-0.4785153051405715,-4.872826760533314;-5.58032956901056;-6.147319498343378;-6.592765787216265;-6.933076827091313;-7.222153491446923,-4.7166853898483065;-3.779932862218785;-2.969641925819249;-2.2687402658336504;-1.927177762370732;-1.8105633559928547,-4.872826760533314;-4.7166853898483065,210.2886870956548,0.35,0.0,2.859571695327759
20,1786853105.3151658,-4.815357907019653,205.08499358121762,0.0,1.1949076495262312,-3.3244927349967264,205.08499358121762,1.260223698277449,0.35,0.315,0.15,True,0.019261431628078612,True,-9.660760285739741,0.11105367657845638,-0.1,0.0,0.5953151082065349,0.5953151082065349,False,0.5953151082065349,0.4585999995470047,1180.7683465288424,1.0;1.0;1.0;0.09588053119317316;-0.5177265000254511,-5.203693514437191;-5.925997200490139;-6.505789888925939;-6.962310564422906;-7.312200948727782;-7.610541507247808,-4.815357907019653;-3.865284589572;-3.0434711699797803;-2.33260256203251;-1.988937056800169;-1.8757485041397814,-5.203693514437191;-4.815357907019653,210.2886870956548,0.35,0.0,3.0100605487823486
21,1786853105.4655797,-4.964553738388102,204.71646221223858,0.0,1.2161769619695209,-3.4953414153067914,204.71646221223858,1.2326326595915276,0.35,0.315,0.15,True,0.01985821495355241,True,-10.305443346497952,0.11794809468014383,-0.1,0.0,0.6028063096336962,0.6028063096336962,False,0.6028063096336962,0.472699997771997,1326.1662801696455,1.0;1.0;1.0;0.0769476426968197;-0.5602098467934101,-5.572224883416226;-6.316907944174441;-6.916058791730298;-7.389324274866113;-7.7536989177785935;-8.065420339976532,-4.964553738388102;-3.994338983705709;-3.1551032209054384;-2.4291642860832043;-2.078142814652926;-1.965656488712804,-5.572224883416226;-4.964553738388102,210.2886870956548,0.35,0.0,3.1604745388031006
22,1786853105.6160493,-4.971113096798992,204.38615632011096,0.0,1.1605563276955235,-3.440770856735869,204.38615632011096,1.1440591910101214,0.35,0.315,0.15,True,0.019884452387195967,True,-10.9511103110178,0.12442444240057499,-0.1,0.0,0.609308894787771,0.609308894787771,False,0.609308894787771,0.43110000115120783,1441.3542947585918,1.0;1.0;1.0;0.042927257158769494;-0.6021428513770549,-5.902530775543852;-6.648197740063701;-7.24819966437337;-7.722201328901234;-8.087212768717837;-8.401015937587053,-4.971113096798992;-4.000012828731128;-3.160011096852426;-2.4334095987773487;-2.092021125794776;-1.9902411292255977,-5.902530775543852;-4.971113096798992,210.2886870956548,0.35,0.0,3.310944080352783
23,1786853105.7665157,-5.239397365614497,204.0059509758981,0.0,1.2733376297747265,-3.8212229442962102,204.0059509758981,1.3290127515264103,0.35,0.315,0.15,True,0.02095758946245799,True,-11.63701991585998,0.1320883912554433,-0.1,0.0,0.6180459807179013,0.6180459807179013,False,0.6180459807179013,0.4909000053885393,1628.4834325221454,1.0;1.0;1.0;0.03872968471120921;-0.6425038825026241,-6.28273611975672;-7.068645724598895;-7.703457532787375;-8.207569746870412;-8.598626812052238;-8.935148337622513,-5.239397365614497;-4.23207872125654;-3.3607480938869077;-2.607047101212175;-2.2434768371351685;-2.133358628872708,-6.28273611975672;-5.239397365614497,210.2886870956548,0.35,0.0,3.4614105224609375
24,1786853105.9169836,-4.872355263087876,203.62454290151027,0.0,1.290508885015972,-3.181898111194391,203.62454290151027,1.3052082724085314,0.35,0.315,0.15,True,0.019489421052351505,True,-12.267873205323156,0.13729579784249518,-0.1,0.0,0.6217852188948467,0.6217852188948467,False,0.6217852188948467,0.44779999734601006,1706.014442792938,1.0;1.0;1.0;-0.05078701900827194;-0.7022847264961978,-6.664144194144541;-7.394997483607722;-7.9821855789933736;-8.445103281501963;-8.800527094171892;-9.110254107986753,-4.872355263087876;-3.9145873025710127;-3.086118016723926;-2.3694920844661964;-2.0648467587657415;-1.9967778642812257,-6.664144194144541;-4.872355263087876,210.2886870956548,0.35,0.0,3.6118783950805664
25,1786853106.067493,-4.847640857615951,203.29812748014234,0.0,1.3717972684559414,-3.3038955758887654,203.29812748014234,1.4139754250765253,0.35,0.315,0.15,True,0.019390563430463803,True,-12.895019333965564,0.14349311591250352,-0.1,0.0,0.6278836793429673,0.6278836793429673,False,0.6278836793429673,0.4884999943897128,1830.68679988267,1.0;1.0;1.0;-0.08858989454555721;-0.7446698681792756,-6.990559615512467;-7.717705744154859;-8.30168714543053;-8.761831057533984;-9.114855541503472;-9.424208265391629,-4.847640857615951;-3.8932093418377978;-3.067626080689695;-2.3534965597965862;-2.062351492587714;-2.0073350015421556,-6.990559615512467;-4.847640857615951,210.2886870956548,0.35,0.0,3.762387752532959
26,1786853106.2180173,-5.021045410702529,202.9590860878672,0.0,1.184288783106652,-3.562208254071845,202.9590860878672,1.1112682816746964,0.35,0.315,0.15,True,0.020084181642810117,True,-13.548176145570949,0.1505448976878171,-0.1,0.0,0.6356290793306272,0.6356290793306272,False,0.6356290793306272,0.43569999979808927,2004.4254469534021,1.0;1.0;1.0;-0.10116069720576298;-0.7826575089182959,-7.329601007787602;-8.082757819392981;-8.689238461431634;-9.168844216795069;-9.538703195184441;-9.863183442865507,-5.021045410702529;-4.0432042802576875;-3.1973717024229;-2.4657265225958085;-2.1632016512071033;-2.105966680969633,-7.329601007787602;-5.021045410702529,210.2886870956548,0.35,0.0,3.912912130355835
