step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
10,1786853107.8734536,-5.033779897475126,199.63399454229292,0.0,1.2716525941338215,-3.5509283051622287,199.63399454229292,1.3147205687642423,0.35,0.315,0.15,True,0.020135119589900507,True,-13.386722670212436,0.14896856639454975,-0.1,0.0,0.6341036859844502,0.6341036859844502,False,0.6341036859844502,0.49249999574385583,627.0771379702194,1.0;1.0;1.0;0.3579495636093667;-0.23008553849059263,-3.000573794248396;-3.755640778869665;-4.363773720567062;-4.844808715135311;-5.215903985436847;-5.520793663885254,-5.033779897475126;-4.054219611315984;-3.2068999637883264;-2.4739684686769023;-2.0325978563227105;-1.8272228072663224,-3.000573794248396;-5.033779897475126,202.63456833654132,0.35,0.0,1.504962682723999
11,1786853108.0239027,-5.186868476082049,199.26893479689429,0.0,1.3146158405243982,-3.719324473245798,199.26893479689429,1.340368938409528,0.35,0.315,0.15,True,0.020747473904328195,True,-14.06475294162476,0.15620813484449375,-0.1,0.0,0.6419556087488218,0.6419556087488218,False,0.6419556087488218,0.4345999986981042,729.9808126056132,1.0;1.0;1.0;0.33990547043207137;-0.2720080165963226,-3.3656335396470354;-4.1436638110593424;-4.771659995830988;-5.2698766956584615;-5.655834141009226;-5.974391585068195,-5.186868476082049;-4.186641231810972;-3.321444665516491;-2.5730496356717647;-2.123716293726455;-1.9186169990522806,-3.3656335396470354;-5.186868476082049,202.63456833654132,0.35,0.0,1.655411720275879
12,1786853108.1743948,-5.426596002195604,198.8730089418044,0.0,1.425331288539176,-3.9961829768621957,198.8730089418044,1.480121044263249,0.35,0.315,0.15,True,0.021706384008782414,True,-14.778742341954114,0.16406721142612796,-0.1,0.0,0.6507735954349103,0.6507735954349103,False,0.6507735954349103,0.4474000015761703,862.3993716170805,1.0;1.0;1.0;0.3302176525256184;-0.31524025455121807,-3.761559394736935;-4.575548795066275;-5.234649626351155;-5.759771845412576;-6.169002564900706;-6.5081273428942845,-5.426596002195604;-4.3940055418991975;-3.500814793742806;-2.7282047965875273;-2.260831853290526;-2.05019162946167,-3.761559394736935;-5.426596002195604,202.63456833654132,0.35,0.0,1.8059039115905762
13,1786853108.3245282,-5.361690568897034,198.5074963346255,0.0,1.340872190877998,-3.800720560958429,198.5074963346255,1.3120157127409469,0.35,0.315,0.15,True,0.021446762275588137,True,-15.48299592728867,0.1709150309795778,-0.1,0.0,0.6573617932551659,0.6573617932551659,False,0.6573617932551659,0.46770000335527584,949.4383275173119,1.0;1.0;1.0;0.2828945025797241;-0.3638312091958191,-4.1270720019158205;-4.931325587250376;-5.582004938564766;-6.099842577451714;-6.502772135088923;-6.838575949829022,-5.361690568897034;-4.337862342095934;-3.452250925912983;-2.6861970509147306;-2.238692098267325;-2.0456180277599816,-4.1270720019158205;-5.361690568897034,202.63456833654132,0.35,0.0,1.9560372829437256
14,1786853108.4748964,-5.203867792391741,198.14202031977055,0.0,1.3626786240119433,-3.603076065935969,198.14202031977055,1.3793645162156598,0.35,0.315,0.15,True,0.020815471169566967,True,-16.163576096147438,0.17724736433864963,-0.1,0.0,0.6630628355082165,0.6630628355082165,False,0.6630628355082165,0.4737999988719821,1027.4433863969116,1.0;1.0;1.0;0.2231157659275541;-0.4152352333874494,-4.492548016770769;-5.27312818562953;-5.9033300316923585;-6.403454628536705;-6.791062404807065;-7.116302921814187,-5.203867792391741;-4.2013456404188565;-3.334163978962311;-2.584051841802399;-2.168270113380809;-2.0001242180906345,-4.492548016770769;-5.203867792391741,202.63456833654132,0.35,0.0,2.10640549659729
15,1786853108.6254063,-5.499618936078434,197.7564472166264,0.0,1.2986383872468152,-4.0932160325620845,197.7564472166264,1.2785328494937858,0.35,0.315,0.15,True,0.021998475744313736,True,-16.888518936559223,0.18538404617382753,-0.1,0.0,0.6723825219181412,0.6723825219181412,False,0.6723825219181412,0.4600000029313378,1191.9043233298332,1.0;1.0;1.0;0.22203412144275303;-0.45544800646202377,-4.878121119914908;-5.7030639603266735;-6.37163951728285;-6.9049573740499435;-7.321277320153479;-7.671402538068113,-5.499618936078434;-4.457170379707846;-3.555452378447287;-2.7754663073569037;-2.3341681194308954;-2.155689825246332,-4.878121119914908;-5.499618936078434,202.63456833654132,0.35,0.0,2.256915330886841
16,1786853108.7759438,-5.633890858458663,197.37023644272045,0.0,1.2633865610008865,-4.1582825743824,197.37023644272045,1.255618913470371,0.35,0.315,0.15,True,0.022535563433834654,True,-17.633602565328033,0.19323769822865633,-0.1,0.0,0.680773261662491,0.680773261662491,False,0.680773261662491,0.4332999960752204,1339.8020691582758,1.0;1.0;1.0;0.19923206290192433;-0.5006390068950402,-5.2643318938208665;-6.109415522589666;-6.795412861474677;-7.343800559610212;-7.77315591849745;-8.135582861104323,-5.633890858458663;-4.573315592566744;-3.6559179875702337;-2.8623690592482522;-2.4161796173791608;-2.240187071101486,-5.2643318938208665;-5.633890858458663,202.63456833654132,0.35,0.0,2.4074528217315674
17,1786853108.9263978,-5.6344484796979994,196.97214035796637,0.0,1.3624566526662696,-4.101534066561355,196.97214035796637,1.4122555413834592,0.35,0.315,0.15,True,0.022537793918791998,True,-18.378769837282732,0.2,-0.1,0.0,0.687537793918792,0.687537793918792,False,0.687537793918792,0.4245999953127466,1476.1450279126732,1.0;1.0;1.0;0.15724421863721844;-0.55140094214924,-5.662427978574954;-6.507595250529653;-7.193664940770469;-7.742115222828774;-8.171524716809209;-8.53588793926361,-5.6344484796979994;-4.57379793493877;-3.656335213722036;-2.8627299598695615;-2.429088149696005;-2.2665815321318163,-5.662427978574954;-5.6344484796979994,202.63456833654132,0.35,0.0,2.5579068660736084
18,1786853109.0768883,-5.3146185491817945,196.6386932128167,0.0,1.4606337362979205,-3.644395185292774,196.6386932128167,1.5100499072863676,0.35,0.315,0.15,True,0.02125847419672718,True,-19.075962619660004,0.2,-0.1,0.0,0.6862584741967271,0.6862584741967271,False,0.6862584741967271,0.47169999743346125,1536.4475004385615,1.0;1.0;1.0;0.07912580545947308;-0.6036324474828024,-5.99587512372463;-6.7930679061019;-7.4376396628582375;-7.9501942324524695;-8.34855393515148;-8.689574416740449,-5.3146185491817945;-4.297145045042252;-3.4170304639615483;-2.6557313513267395;-2.273469877259788;-2.147641178074557,-5.99587512372463;-5.3146185491817945,202.63456833654132,0.35,0.0,2.708397388458252
19,1786853109.2273717,-5.5322871097498165,196.27955484983065,0.0,1.4295563852288202,-4.092420242039751,196.27955484983065,1.4235777984883742,0.35,0.315,0.15,True,0.022129148438999265,True,-19.805805686122483,0.2,-0.1,0.0,0.6871291484389992,0.6871291484389992,False,0.6871291484389992,0.4493999949772842,1711.518632471419,1.0;1.0;1.0;0.07036700783039627;-0.6428412272352618,-6.355013486710675;-7.184856553173147;-7.857670805663186;-8.394655134067069;-8.814146578136429;-9.173840161904057,-5.5322871097498165;-4.485428349933591;-3.5798955226925564;-2.7966096271290612;-2.397957225117519;-2.267085367897233,-6.355013486710675;-5.5322871097498165,202.63456833654132,0.35,0.0,2.8588807582855225
20,1786853109.3778636,-5.651602420101496,195.8518547508758,0.0,1.3302938165564329,-4.16958415944157,195.8518547508758,1.2950929937002924,0.35,0.315,0.15,True,0.022606409680405986,True,-20.553546049137708,0.2,-0.1,0.0,0.687606409680406,0.687606409680406,False,0.687606409680406,0.4772000029333867,1903.9557081564146,1.0;1.0;1.0;0.04117565077181291;-0.6937779294264194,-6.782713585665533;-7.630453948680757;-8.318749362688926;-8.869124895805992;-9.300199731952254;-9.67122656093404,-5.651602420101496;-4.5886360933877945;-3.6691702207804426;-2.873832240975083;-2.4735121932119033;-2.347721425956222,-6.782713585665533;-5.651602420101496,202.63456833654132,0.35,0.0,3.0093727111816406
21,1786853109.5283582,-5.546899495644141,195.40760681333666,0.0,1.2873161375825357,-3.9688734200660556,195.40760681333666,1.2762374103114624,0.35,0.315,0.15,True,0.02218759798257656,True,-21.285580973484343,0.2,-0.1,0.0,0.6871875979825766,0.6871875979825766,False,0.6871875979825766,0.4641999985324219,2067.3256293723175,1.0;1.0;1.0;-0.01980314842980838;-0.7536187765257161,-7.226961523204665;-8.058996447551285;-8.733706657111112;-9.272330988380363;-9.693241034928265;-10.058219366871542,-5.546899495644141;-4.498068063732182;-3.5908288751283375;-2.806066976986012;-2.433188879621843;-2.330794013830609,-7.226961523204665;-5.546899495644141,202.63456833654132,0.35,0.0,3.159867286682129
22,1786853109.6788616,-5.347461593398547,195.03968877410762,0.0,1.2828347167151122,-3.7288348130540756,195.03968877410762,1.2882543857753848,0.35,0.315,0.15,True,0.02138984637359419,True,-21.987700212494133,0.2,-0.1,0.0,0.6863898463735942,0.6863898463735942,False,0.6863898463735942,0.4438999967533164,2185.286125097843,1.0;1.0;1.0;-0.0854201548273807;-0.8065962783185157,-7.594879562433704;-8.396998801443486;-9.045831943186947;-9.562072610795042;-9.963620788276044;-10.314803868764342,-5.347461593398547;-4.325554278289744;-3.4416044507206283;-2.6769878498733437;-2.3412205365886565;-2.2671346476447423,-7.594879562433704;-5.347461593398547,202.63456833654132,0.35,0.0,3.310370683670044
23,1786853109.8290846,-5.453308471730165,194.6306065320825,0.0,1.3338268615759785,-3.9655180259187834,194.6306065320825,1.3630209159483753,0.35,0.315,0.15,True,0.02181323388692066,True,-22.70569648325366,0.2,-0.1,0.0,0.6868132338869206,0.6868132338869206,False,0.6868132338869206,0.4341999956523068,2392.342585618782,1.0;1.0;1.0;-0.11445036538776654;-0.8555666267394925,-8.003961804458811;-8.821958075218335;-9.484524849425323;-10.012645109114368;-10.424469133745392;-10.785847181493677,-5.453308471730165;-4.417111828046592;-3.5208017312603026;-2.7454934975401617;-2.4091869849885694;-2.3406167300369605,-8.003961804458811;-5.453308471730165,202.63456833654132,0.35,0.0,3.4605937004089355
24,1786853109.979426,-5.7429851912251095,194.20178903134502,0.0,1.219251191291911,-4.333978963055153,194.20178903134502,1.1774876106021934,0.35,0.315,0.15,True,0.022971940764900438,True,-23.46714426193742,0.2,-0.1,0.0,0.6879719407649004,0.6879719407649004,False,0.6879719407649004,0.5317000031936914,2660.2724533401083,1.0;1.0;1.0;-0.12091571992344573;-0.9014796143980915,-8.432779305196306;-9.294227083880072;-9.99437941244153;-10.555011176647191;-10.994957652685088;-11.380952561854423,-5.7429851912251095;-4.66768219040972;-3.7375450947044078;-2.9329765069193128;-2.5732993944622393;-2.496347860529265,-8.432779305196306;-5.7429851912251095,202.63456833654132,0.35,0.0,3.6109349727630615
25,1786853110.1300058,-5.325234640069908,193.73614646063908,0.0,1.343841688898069,-3.6130452959070327,193.73614646063908,1.4045778944470195,0.35,0.315,0.15,True,0.021300938560279634,True,-24.165929457947925,0.2,-0.1,0.0,0.6863009385602796,0.6863009385602796,False,0.6863009385602796,0.4518999994616024,2795.315304206935,1.0;1.0;1.0;-0.22613218163165202;-0.973542669775941,-8.898421875902244;-9.69720707191273;-10.3431562664618;-10.856902319746746;-11.256292655838225;-11.611941244730778,-5.325234640069908;-4.306327963660471;-3.4249736885663076;-2.662602240609856;-2.370990592617021;-2.342969663546506,-8.898421875902244;-5.325234640069908,202.63456833654132,0.35,0.0,3.761514902114868
26,1786853110.280485,-5.367970384513577,193.35434457258106,0.0,1.3428387307450529,-3.853132309893075,193.35434457258106,1.3497491695400714,0.35,0.315,0.15,True,0.021471881538054308,True,-24.871125015624955,0.2,-0.1,0.0,0.6864718815380543,0.6864718815380543,False,0.6864718815380543,0.4642999992938712,3000.743727130651,1.0;1.0;1.0;-0.26074264978743766;-1.0,-9.280223763960265;-10.085419321637302;-10.736913479027939;-11.255455925170839;-11.658995141084448;-12.019789982090154,-5.367970384513577;-4.3432943826042445;-3.4569496409526717;-2.690261439424061;-2.405298940038044;-2.380583583132908,-9.280223763960265;-5.367970384513577,202.63456833654132,0.35,0.0,3.911993980407715
