step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,rls_theta,rls_prediction_error,rls_kalman_gain_norm,rls_P_trace,rls_theta_delta,rls_converged,rls_target,rls_model_raw,rls_static_bias,elapsed_s
0,1786854613.8705518,4.176707367049501,0.0,0.0,-1.111252184787375,5.622488975439669,247.15818097364462,-1.114045436827176,-0.41767073670495014,-0.37590366303445516,-0.0050120488404594024,False,-0.016706829468198008,True,0.0,0.0,0.0,0.0,-0.3976225413431126,-0.3976225413431126,False,-0.3976225413431126,0.16259999392786995,-0.10940938143161769;-0.0022528227631768783,-0.041767073670495036,0.23164927568680455,10.580253558275723,0.08841345980823123,False,-0.4594378103754452,-0.41767073670495014,0.0,0.0
1,1786854614.0225174,3.510978013460908,0.0,0.0,-0.7732941357505275,4.671447041741679,247.62743913897745,-0.6312482239173938,-0.38638675543594475,-0.3477480798923503,-0.009225222456612493,False,-0.014043912053843633,True,0.0,0.0,0.0,0.0,-0.37101721440280644,-0.37101721440280644,False,-0.37101721440280644,0.16709999908925965,-0.10596132374605922;-0.032100775905276734,-0.03510978013460908,0.8557858824870768,9.656598505245087,0.27138058789258623,False,-0.42149653557055383,-0.38638675543594475,0.0,0.15196561813354492
2,1786854614.1730437,3.329408529838152,0.0,0.0,-0.7866018917964507,4.697374645247139,248.0747547189841,-0.795098467855933,-0.3848893110183482,-0.3464003799165134,-0.013220512692418276,False,-0.013317634119352608,True,0.0,0.0,0.0,0.0,-0.37293852672828426,-0.37293852672828426,False,-0.37293852672828426,0.1446999958716333,-0.10126002086206336;-0.06012742977389157,-0.033294085298381515,0.8535517905526134,9.005354865725502,0.24131035741248502,False,-0.41818339631672974,-0.3848893110183482,0.0,0.3024919033050537
3,1786854614.3235116,3.155208544151273,0.0,0.0,-0.8438304980552325,4.5263330158184925,248.50988258593992,-0.8711502956345112,-0.37962391277881,-0.34166152150092904,-0.017006762945399802,False,-0.012620834176605093,True,0.0,0.0,0.0,0.0,-0.37128911862293396,-0.37128911862293396,False,-0.37128911862293396,0.14820000069448724,-0.09553816410357908;-0.08817150352653604,-0.03155208544151272,0.9071298922756675,8.275159317177835,0.22015656914887347,False,-0.41117599822032275,-0.37962391277881,0.0,0.4529597759246826
4,1786854614.4740386,3.4875084278852215,0.0,0.0,-0.7726391401676144,5.075704272161367,248.94039118518123,-0.7449218102555789,-0.4213616560224494,-0.3792254904202045,-0.02119177305886207,False,-0.013950033711540886,True,0.0,0.0,0.0,0.0,-0.41436729719060744,-0.41436729719060744,False,-0.41436729719060744,0.14789999841013923,-0.09626570257552516;-0.09323604928677312,-0.03487508427885222,0.1467103420977792,8.683170752562901,0.03817879953566779,True,-0.4562367403013016,-0.4213616560224494,0.0,0.6034867763519287
5,1786854614.6245494,3.501543467753159,0.0,0.0,-0.7777403451096233,4.953340093229587,249.43422647637135,-0.7827198278388566,-0.4303145913087717,-0.38728313217789456,-0.02539362522016586,False,-0.014006173871012637,True,0.0,0.0,0.0,0.0,-0.4266829312690731,-0.4266829312690731,False,-0.4266829312690731,0.15870000061113387,-0.0971658193518917;-0.09663642951623827,-0.0350154346775316,0.10045565801073965,9.12776539649506,0.025667790742708984,True,-0.4653300259863033,-0.4303145913087717,0.0,0.7539975643157959
6,1786854614.7750099,3.573424855952385,0.0,0.0,-0.8301453080580308,5.050012773570793,249.91567278516357,-0.8553978299328635,-0.4438511835372674,-0.39946606518354066,-0.029681735047308724,False,-0.014293699423809541,True,0.0,0.0,0.0,0.0,-0.4434414996546589,-0.4434414996546589,False,-0.4434414996546589,0.14989999908721074,-0.09951232402962318;-0.09432084523989927,-0.03573424855952384,0.0922551152037017,9.597921725917297,0.02404397665570817,True,-0.4795854320967912,-0.4438511835372674,0.0,0.9044580459594727
7,1786854614.9255016,3.504900242922866,0.0,0.0,-0.8710067830654746,4.921314160014669,250.4064467216791,-0.8913120958227515,-0.44310161390514446,-0.39879145251463005,-0.033887615338816166,False,-0.014019600971691464,True,0.0,0.0,0.0,0.0,-0.4466986688251377,-0.4466986688251377,False,-0.4466986688251377,0.15040000289445743,-0.10002852095991885;-0.0976775096828875,-0.03504900242922865,0.09689644089250846,10.092063521718146,0.02429113814650587,True,-0.4781506163343731,-0.44310161390514446,0.0,1.0549497604370117
8,1786854615.0759845,3.628180522688055,0.0,0.0,-0.949976762148663,5.1267965366918755,250.9165130529482,-0.9866142909384019,-0.46059904114295896,-0.4145391370286631,-0.03824143196604183,False,-0.01451272209075222,True,0.0,0.0,0.0,0.0,-0.46729329108545714,-0.46729329108545714,False,-0.46729329108545714,0.14649999502580613,-0.1035498016343786;-0.09020173074069217,-0.03628180522688057,0.2277608832512509,10.562475452683767,0.06017411198312942,False,-0.49688084636983954,-0.46059904114295896,0.0,1.205432653427124
9,1786854615.2260563,3.391225930474575,0.0,0.0,-0.8517259743279588,4.735455570773252,251.4703789687178,-0.8124117458731723,-0.4413625031386954,-0.3972262528248259,-0.04231090308261132,False,-0.013564903721898301,True,0.0,0.0,0.0,0.0,-0.4531020596293355,-0.4531020596293355,False,-0.4531020596293355,0.14790000568609685,-0.100791628811153;-0.10402366854884516,-0.03391225930474573,0.4156151467292184,10.919445189605797,0.09730757102370945,False,-0.47527476244344113,-0.4413625031386954,0.0,1.3555045127868652
10,1786854615.3765612,3.130739999692014,0.0,0.0,-0.8011535662772269,4.464884780603942,252.01461503835145,-0.7822729291524284,-0.4195760525020319,-0.3776184472518287,-0.04606779108224173,False,-0.012522959998768056,True,0.0,0.0,0.0,0.0,-0.4362091983328385,-0.4362091983328385,False,-0.4362091983328385,0.14699999883305281,-0.09297249325467485;-0.13459914222319241,-0.031307399996920116,1.0080506033475927,10.232292914631877,0.19292107777870646,False,-0.450883452498952,-0.4195760525020319,0.0,1.5060093402862549
11,1786854615.526991,3.4165280825539943,0.0,0.0,-0.8758813352954092,4.984790297885011,252.5150396133164,-0.9107007740572883,-0.45224227633285086,-0.40701804869956576,-0.05016762478130653,False,-0.013666112330215977,True,0.0,0.0,0.0,0.0,-0.4708517858110883,-0.4708517858110883,False,-0.4708517858110883,0.1579000017954968,-0.09215350904097078;-0.1411158255824276,-0.034165280825539934,0.1922403243336483,10.729364647242008,0.03896950244982543,True,-0.4864075571583908,-0.45224227633285086,0.0,1.6564390659332275
12,1786854615.677506,3.5513968779671714,0.0,0.0,-0.842647241705095,5.054979398677273,252.9957741419068,-0.8311973107776185,-0.46838950988425077,-0.4215505588958257,-0.054429301034867136,False,-0.014205587511868687,True,0.0,0.0,0.0,0.0,-0.49018544744256154,-0.49018544744256154,False,-0.49018544744256154,0.15269999857991934,-0.095058631071158;-0.13470419699525063,-0.03551396877967172,0.1982060880610391,11.249928156347961,0.04269534971237759,True,-0.5039034786639225,-0.46838950988425077,0.0,1.8069541454315186
13,1786854615.827942,3.547981610783495,0.0,0.0,-0.9480254529837117,4.9922995332378015,253.4660958590795,-0.9959807955714912,-0.47197047198197173,-0.42477342478377456,-0.05868687896780733,False,-0.01419192644313398,True,0.0,0.0,0.0,0.0,-0.4976522301947159,-0.4976522301947159,False,-0.4976522301947159,0.14599999849451706,-0.09769967827876437;-0.1289984278421296,-0.035479816107834905,0.17720956784638028,11.807009241811667,0.03885397218725436,True,-0.5074502880898066,-0.47197047198197173,0.0,1.9573900699615479
14,1786854615.9784594,3.909075009720354,0.0,0.0,-0.9097000105551212,5.509610931940604,253.9755295797775,-0.8960680729826691,-0.5109137986593659,-0.45982241879342933,-0.06337776897947175,False,-0.015636300038881418,True,0.0,0.0,0.0,0.0,-0.5388364878117825,-0.5388364878117825,False,-0.5388364878117825,0.14599999849451706,-0.11045378673707273;-0.08790277202943059,-0.03909075009720353,1.1007538784174504,10.866768187320837,0.3048203530239065,False,-0.5500045487565695,-0.5109137986593659,0.0,2.10790753364563
15,1786854616.1289272,4.2310136446681845,0.0,0.0,-1.1082613574229434,5.8147689537502805,254.5428866033282,-1.196152329548954,-0.5552342508192551,-0.49971082573732967,-0.06845498535307358,False,-0.01692405457867274,True,0.0,0.0,0.0,0.0,-0.585089865669076,-0.585089865669076,False,-0.585089865669076,0.14940000255592167,-0.1273744288870858;-0.031244440336369195,-0.0423101364466818,1.3975609843710413,8.420141353795067,0.4508635857756322,False,-0.597544387265937,-0.5552342508192551,0.0,2.258375406265259
