step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,rls_theta,rls_prediction_error,rls_kalman_gain_norm,rls_P_trace,rls_theta_delta,rls_converged,rls_target,rls_model_raw,rls_static_bias,elapsed_s
0,1786854536.6935394,0.0,32.02073536235977,0.0,-2.148427399171134,9.935756287028312,32.02073536235977,-2.150267671122832,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.09449999924981967,-0.0049950820246822385;-0.00015599523146972864,-0.16010367681179888,0.031214256772118212,105.26413223358136,0.9999999997999005,False,-0.16010367681179888,0.0,0.0,0.0
1,1786854536.8451867,0.0,32.13978170190816,0.0,-0.5905753999638667,1.8388958410878173,32.13978170190816,0.07523518488754949,-0.16069684108788232,-0.1446271569790941,0.0,False,0.0,False,0.11904633954839028,0.0,0.0,0.0,-0.1446271569790941,-0.1446271569790941,False,-0.1446271569790941,0.1357000001007691,-0.008565665114729505;0.031836916527780326,-0.1606989085095408,0.2003221036036455,110.72160441208129,0.9764163506119203,False,-0.3213957495974231,-0.16069684108788232,0.0,0.15164732933044434
2,1786854536.9955418,0.0,32.36251368141568,0.0,-0.5310147629234906,2.6005469555558265,32.36251368141568,-0.5073290475721706,-0.2453695379380783,-0.22083258414427048,0.0,False,0.0,False,0.34177831905590494,0.0,0.0,0.0,-0.22083258414427048,-0.22083258414427048,False,-0.22083258414427048,0.13150000449968502,-0.013623186404588199;0.13754465713985528,-0.16181256840707842,0.6540200151346129,115.88255184694802,0.7656666438041055,False,-0.4071821063451567,-0.2453695379380783,0.0,0.3020024299621582
3,1786854537.1460414,0.0,32.67994255511434,0.0,-0.6095179898904872,3.022640928052219,32.67994255511434,-0.6450025019708983,-0.3076602919797017,-0.2768942627817315,0.0,False,0.0,False,0.6592071927545646,0.0,0.0,0.0,-0.2768942627817315,-0.2768942627817315,False,-0.2768942627817315,0.13359999866224825,-0.021778465478932148;0.35655635768256,-0.1633997127755717,1.341272161230717,119.4452696385835,0.6135237741736268,False,-0.4710600047552734,-0.3076602919797017,0.0,0.4525020122528076
4,1786854537.296539,0.0,33.103998131550846,0.0,-0.5749344480185347,3.6224101684739067,33.103998131550846,-0.5619532020251105,-0.36439792284005446,-0.327958130556049,0.0,False,0.0,False,1.083262769191073,0.0,0.0,0.0,-0.327958130556049,-0.327958130556049,False,-0.327958130556049,0.1373999984934926,-0.03428123361457509;0.7255476549288615,-0.16551999065775425,2.230564747262565,118.90435870527904,0.5082941546018737,False,-0.5299179134978087,-0.36439792284005446,0.0,0.6029996871948242
5,1786854537.4470613,0.0,33.487370576299554,0.0,-0.7221250442802565,4.240372748578836,33.487370576299554,-0.7870470003441212,-0.4224407189351116,-0.38019664704160044,0.0,False,0.0,False,1.4666352139397816,0.0,0.0,0.0,-0.38019664704160044,-0.38019664704160044,False,-0.38019664704160044,0.13409999519353732,-0.04962585058176282;1.1947205597967914,-0.1674368528814978,2.803586891164807,114.44170823692323,0.39257658997561035,False,-0.5898775718166094,-0.4224407189351116,0.0,0.7535219192504883
6,1786854537.5975327,0.0,34.0180738392004,0.0,-0.8099213934870126,4.7841323911195826,34.0180738392004,-0.8493886722416064,-0.4934552896267421,-0.44410976066406793,0.0,False,0.0,False,1.9973384768406248,0.0,0.0,0.0,-0.44410976066406793,-0.44410976066406793,False,-0.44410976066406793,0.134599999000784,-0.06841913575075653;1.7841425860390374,-0.17009036919600196,3.46710726726771,103.45488681980932,0.33029221637316486,False,-0.6635456588227441,-0.4934552896267421,0.0,0.9039933681488037
7,1786854537.7479925,0.0,34.505877193833555,0.0,-0.8295648500908908,4.643145312164728,34.505877193833555,-0.8398237463013939,-0.5767197098847943,-0.5190477388963148,0.0,False,0.0,False,2.4851418314737828,0.0,0.0,0.0,-0.5190477388963148,-0.5190477388963148,False,-0.5190477388963148,0.13549999857787043,-0.08814847389143013;2.411693745739017,-0.17252938596916778,3.639155214592415,89.74784450482325,0.2601666337732633,False,-0.749249095853962,-0.5767197098847943,0.0,1.0544531345367432
8,1786854537.8984838,0.0,35.068395377730695,0.0,-0.9274603953933596,5.711716406585297,35.068395377730695,-0.9712559010461159,-0.6795317886292263,-0.6115786097663036,0.0,False,0.0,False,3.047660015370923,0.0,0.0,0.0,-0.6115786097663036,-0.6115786097663036,False,-0.6115786097663036,0.12989999959245324,-0.10804013277988964;3.051807196576206,-0.1753419768886535,3.6524194396880962,74.62958381241931,0.20971885147133124,False,-0.8548737655178797,-0.6795317886292263,0.0,1.204944372177124
9,1786854538.0489953,0.0,35.70137199917702,0.0,-1.221025180375316,6.330955522800525,35.70137199917702,-1.3486789316049959,-0.8053737746391132,-0.7248363971752019,0.0,False,0.0,False,3.6806366368172476,0.0,0.0,0.0,-0.7248363971752019,-0.7248363971752019,False,-0.7248363971752019,0.1340000017080456,-0.1272397114333439;3.675860431043243,-0.17850685999588511,3.497616344153492,59.91042367149149,0.1697493180416169,False,-0.9838806346349983,-0.8053737746391132,0.0,1.3554558753967285
