step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
0,1786853022.0999296,-4.622098377069541,0.0,0.0,1.1377179867480902,-3.0889449834017513,329.3110363481586,1.1450582647515442,0.4622098377069541,0.41598885393625873,0.15,True,0.018488393508278165,True,0.0,0.0,0.0,0.0,0.5844772474445369,0.5844772474445369,False,0.5844772474445369,0.07159999950090423,-0.1;0.0,0.4622098377069541,0.0,0.0
1,1786853022.2503812,-4.856272594755687,0.0,0.0,1.1451018170427818,-3.4234795800962456,329.03666282649556,1.1556065937439608,0.48562725947556873,0.4370645335280119,0.15,True,0.01942509037902275,True,0.0,0.0,0.0,0.0,0.6064896239070346,0.6064896239070346,False,0.6064896239070346,0.07329999789362773,-0.1;0.0,0.48562725947556873,0.0,0.15177607536315918
2,1786853022.4008582,-4.879960918234569,0.0,0.0,1.1777080698783229,-3.3569596632005863,328.67861822169283,1.199022456239866,0.48799609182345693,0.4391964826411113,0.15,True,0.019519843672938277,True,0.0,0.0,0.0,0.0,0.6087163263140495,0.6087163263140495,False,0.6087163263140495,0.07720000576227903,-0.1;0.0,0.48799609182345693,0.0,0.30225300788879395
3,1786853022.5512795,-4.628777688614756,0.0,0.0,1.1443760558766494,-2.9879743393956186,328.32219713806955,1.1374311850222432,0.4628777688614756,0.41658999197532803,0.15,True,0.018515110754459024,True,0.0,0.0,0.0,0.0,0.585105102729787,0.585105102729787,False,0.585105102729787,0.076299998909235,-0.1;0.0,0.4628777688614756,0.0,0.45267438888549805
4,1786853022.7017848,-4.571762343753962,0.0,0.0,1.0733121318941348,-3.014173802288689,328.0690814713314,1.0501964424765111,0.45717623437539623,0.41145861093785663,0.15,True,0.018287049375015848,True,0.0,0.0,0.0,0.0,0.5797456603128724,0.5797456603128724,False,0.5797456603128724,0.07760000153211877,-0.1;0.0,0.45717623437539623,0.0,0.6031796932220459
5,1786853022.8519695,-4.69571450253814,0.0,0.0,1.2239024004404466,-3.215683462634999,327.7779334779558,1.2957813649637486,0.46957145025381397,0.4226143052284326,0.15,True,0.01878285801015256,True,0.0,0.0,0.0,0.0,0.5913971632385852,0.5913971632385852,False,0.5913971632385852,0.07349999941652641,-0.1;0.0,0.46957145025381397,0.0,0.7533643245697021
6,1786853023.0021698,-4.714123392514556,0.0,0.0,1.1856413937602777,-3.1888595231223733,327.47653006240614,1.1765840974722306,0.4714123392514556,0.42427110532631,0.15,True,0.018856493570058225,True,0.0,0.0,0.0,0.0,0.5931275988963682,0.5931275988963682,False,0.5931275988963682,0.07400000322377309,-0.1;0.0,0.4714123392514556,0.0,0.9035646915435791
7,1786853023.1523058,-4.5489448969873685,0.0,0.0,1.1543478038650763,-2.9450007195222137,327.1445904754145,1.1482765433420155,0.45489448969873686,0.4094050407288632,0.15,True,0.018195779587949476,True,0.0,0.0,0.0,0.0,0.5776008203168127,0.5776008203168127,False,0.5776008203168127,0.07360000017797574,-0.1;0.0,0.45489448969873686,0.0,1.0537006855010986
8,1786853023.3027973,-4.420612810983121,0.0,0.0,1.124944076837965,-2.83245995188494,326.8282019887722,1.1196827575440857,0.4420612810983121,0.3978551529884809,0.15,True,0.017682451243932484,True,0.0,0.0,0.0,0.0,0.5655376042324134,0.5655376042324134,False,0.5655376042324134,0.07259999983943999,-0.1;0.0,0.4420612810983121,0.0,1.2041921615600586
9,1786853023.453338,-4.316896197547296,0.0,0.0,1.0577026501079034,-2.7392928266927234,326.5949949703929,1.0362251737984738,0.4316896197547296,0.38852065777925665,0.15,True,0.017267584790189184,True,0.0,0.0,0.0,0.0,0.5557882425694458,0.5557882425694458,False,0.5557882425694458,0.07569999434053898,-0.1;0.0,0.4316896197547296,0.0,1.3547327518463135
