step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
0,1786853009.9180648,-5.3531442691224544,0.0,0.0,1.12646174596389,-3.819990875454665,357.0358777337216,1.1338020239673439,0.5353144269122455,0.48178298422102095,0.15,True,0.021412577076489817,True,0.0,0.0,0.0,0.0,0.6531955612975108,0.6531955612975108,False,0.6531955612975108,0.06040000153006986,-0.1;0.0,0.5353144269122455,0.0,0.0
1,1786853010.0689423,-5.268500057754658,0.0,0.0,1.2025132966569063,-3.699070573500671,356.6900035482619,1.2424470963859389,0.5268500057754658,0.47416500519791926,0.15,True,0.021074000231018634,True,0.0,0.0,0.0,0.0,0.645239005428938,0.645239005428938,False,0.645239005428938,0.10070000280393288,-0.1;0.0,0.5268500057754658,0.0,0.1508774757385254
2,1786853010.2190576,-5.3738855338281875,0.0,0.0,1.4215128892855102,-3.885897344191911,356.27794801013624,1.5227101355583659,0.5373885533828188,0.4836496980445369,0.15,True,0.02149554213531275,True,0.0,0.0,0.0,0.0,0.6551452401798497,0.6551452401798497,False,0.6551452401798497,0.07919999916339293,-0.1;0.0,0.5373885533828188,0.0,0.3009927272796631
3,1786853010.3695552,-5.684559178849731,0.0,0.0,1.2551070753296383,-4.284551633048318,355.9637933986642,1.191130575923433,0.5684559178849731,0.5116103260964758,0.15,True,0.0,False,0.0,0.0,0.0,0.0,0.6616103260964759,0.6616103260964759,False,0.6616103260964759,0.06939999730093405,-0.1;0.0,0.5684559178849731,0.0,0.4514904022216797
4,1786853010.5200763,-5.397191317575033,0.0,0.0,1.3080127610784094,-3.7408802690752307,355.5586498761911,1.3380269044027655,0.5397191317575033,0.48574721858175296,0.15,True,0.021588765270300132,True,0.0,0.0,0.0,0.0,0.6573359838520532,0.6573359838520532,False,0.6573359838520532,0.07579999510198832,-0.1;0.0,0.5397191317575033,0.0,0.6020114421844482
5,1786853010.6704323,-5.355209377835859,0.0,0.0,1.3320345836737462,-3.804063724279852,355.18091923058597,1.3496699285037732,0.5355209377835859,0.4819688440052273,0.15,True,0.021420837511343434,True,0.0,0.0,0.0,0.0,0.6533896815165707,0.6533896815165707,False,0.6533896815165707,0.10209999891230837,-0.1;0.0,0.5355209377835859,0.0,0.7523674964904785
6,1786853010.8208857,-5.474081554890055,0.0,0.0,1.3482173473751717,-3.9918733799597783,354.822238778514,1.3624930955363794,0.5474081554890055,0.4926673399401049,0.15,True,0.021896326219560218,True,0.0,0.0,0.0,0.0,0.6645636661596651,0.6645636661596651,False,0.6645636661596651,0.07550000009359792,-0.1;0.0,0.5474081554890055,0.0,0.9028208255767822
7,1786853010.9713657,-4.933627222208982,0.0,0.0,1.3236348576282597,-3.1688505431064478,354.45241028547105,1.3204397828830374,0.4933627222208983,0.44402644999880847,0.15,True,0.01973450888883593,True,0.0,0.0,0.0,0.0,0.6137609588876444,0.6137609588876444,False,0.6137609588876444,0.07599999662488699,-0.1;0.0,0.4933627222208983,0.0,1.0533008575439453
8,1786853011.1218882,-4.762645313883832,0.0,0.0,1.210700760055678,-3.1562139595052647,354.0967837690375,1.1696407105280258,0.4762645313883832,0.4286380782495449,0.15,True,0.019050581255535326,True,0.0,0.0,0.0,0.0,0.5976886595050803,0.5976886595050803,False,0.5976886595050803,0.07590000313939527,-0.1;0.0,0.4762645313883832,0.0,1.2038233280181885
9,1786853011.2724235,-5.049864554238732,0.0,0.0,1.2179863251679035,-3.6398051207230426,353.7434237088957,1.228448988219454,0.5049864554238732,0.4544878098814859,0.15,True,0.020199458216954926,True,0.0,0.0,0.0,0.0,0.6246872680984408,0.6246872680984408,False,0.6246872680984408,0.07560000085504726,-0.1;0.0,0.5049864554238732,0.0,1.3543586730957031
