step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
38,1786854578.969705,11.214564630076929,0.0,0.0,-1.991338032902882,12.768380910559902,68.93407998907671,-1.9802099152491124,-1.1214564630076929,-1.0093108167069236,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0583806659702195,-1.0,False,-1.0,0.06779999966965988,-0.1;0.0,-1.1214564630076929,0.0,5.713707447052002
39,1786854579.1202147,11.138354161231941,0.0,0.0,-1.9358617264688176,12.551474140117115,70.1110295244587,-1.9148794186083056,-1.1138354161231943,-1.0024518745108748,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0515217237741707,-1.0,False,-1.0,0.06739999662386253,-0.1;0.0,-1.1138354161231943,0.0,5.864217042922974
40,1786854579.2707255,11.167205115910685,0.0,0.0,-2.090421441291931,12.625351419163172,71.39306593983771,-2.159454571113067,-1.1167205115910686,-1.0050484604319618,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0541183096952578,-1.0,False,-1.0,0.06800000119255856,-0.1;0.0,-1.1167205115910686,0.0,6.014727830886841
41,1786854579.4212618,11.011547134772979,0.0,0.0,-2.1042915802740887,12.390618179818414,72.67165962319893,-2.1130291775919576,-1.1011547134772979,-0.9910392421295681,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.040109091392864,-1.0,False,-1.0,0.06849999772384763,-0.1;0.0,-1.1011547134772979,0.0,6.165264129638672
42,1786854579.5717015,10.923082279269439,0.0,0.0,-2.0262927615630164,12.33095037815809,73.92389448723436,-1.9956579484409294,-1.0923082279269438,-0.9830774051342495,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0321472543975454,-1.0,False,-1.0,0.06719999510096386,-0.1;0.0,-1.0923082279269438,0.0,6.315703868865967
43,1786854579.7220871,10.999260994469683,0.0,0.0,-2.0719452960947784,12.477690623659958,75.20230645485529,-2.0943039200767632,-1.0999260994469684,-0.9899334895022716,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0390033387655675,-1.0,False,-1.0,0.06800000119255856,-0.1;0.0,-1.0999260994469684,0.0,6.466089487075806
44,1786854579.8721328,10.969126724735418,0.0,0.0,-2.009831127541696,12.401993646096615,76.47808851780113,-1.9860040216301758,-1.0969126724735418,-0.9872214052261877,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0362912544894836,-1.0,False,-1.0,0.06730000313837081,-0.1;0.0,-1.0969126724735418,0.0,6.616135120391846
45,1786854580.0225341,10.943005314036041,0.0,0.0,-2.002476933078039,12.377592032126477,77.74175834500616,-2.002118387490558,-1.094300531403604,-0.9848704782632437,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0339403275265395,-1.0,False,-1.0,0.06479999865405262,-0.1;0.0,-1.094300531403604,0.0,6.766536474227905
46,1786854580.1730163,11.144034699136407,0.0,0.0,-2.0406230934339753,12.675971758283877,78.99426233893217,-2.0597646999120345,-1.1144034699136407,-1.0029631229222766,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0520329721855726,-1.0,False,-1.0,0.06690000009257346,-0.1;0.0,-1.1144034699136407,0.0,6.91701865196228
47,1786854580.3234787,10.94037693881077,0.0,0.0,-1.979323107778713,12.298876649918524,80.21742763110824,-1.9558449373948301,-1.094037693881077,-0.9846339244929693,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.033703773756265,-1.0,False,-1.0,0.06740000389982015,-0.1;0.0,-1.094037693881077,0.0,7.06748104095459
48,1786854580.4739935,10.981033763227135,0.0,0.0,-2.1070253160169825,12.444239724938601,81.49654133616302,-2.1645480858731854,-1.0981033763227135,-0.9882930386904422,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.037362887953738,-1.0,False,-1.0,0.06759999814676121,-0.1;0.0,-1.0981033763227135,0.0,7.217995882034302
49,1786854580.6244876,11.039177809469718,0.0,0.0,-2.0712436501602625,12.509878294820995,82.76608225404364,-2.0587019025471833,-1.1039177809469718,-0.9935260028522747,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0425958521155705,-1.0,False,-1.0,0.06730000313837081,-0.1;0.0,-1.1039177809469718,0.0,7.368489980697632
50,1786854580.7749968,10.915650815317848,0.0,0.0,-2.0661162906597674,12.308492283357216,83.95354483345164,-2.066712102913642,-1.0915650815317848,-0.9824085733786063,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0314784226419023,-1.0,False,-1.0,0.06589999975403771,-0.1;0.0,-1.0915650815317848,0.0,7.518999099731445
51,1786854580.9255154,10.968502059693161,0.0,0.0,-1.9736056588473805,12.436934201387036,85.18919969754563,-1.9367514972533013,-1.0968502059693161,-0.9871651853723845,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0362350346356803,-1.0,False,-1.0,0.06629999552387744,-0.1;0.0,-1.0968502059693161,0.0,7.669517755508423
52,1786854581.0760057,11.270509587399598,0.0,0.0,-1.976357114188421,12.84572299337824,86.48477201904248,-1.9803295613743825,-1.1270509587399598,-1.0143458628659638,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0634157121292598,-1.0,False,-1.0,0.06719999510096386,-0.1;0.0,-1.1270509587399598,0.0,7.820008039474487
53,1786854581.2264352,11.502767167515108,0.0,0.0,-2.052419726077272,13.048087738811924,87.69794017868412,-2.087811240355152,-1.1502767167515109,-1.0352490450763598,-0.04906984926329584,False,0.0,False,0.0,0.0,0.0,0.0,-1.0843188943396558,-1.0,False,-1.0,0.06669999856967479,-0.1;0.0,-1.1502767167515109,0.0,7.970437526702881
