step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,theta,lr_model_raw,lr_static_bias,elapsed_s
36,1786854586.7928603,11.122977182259048,0.0,0.0,-2.0103584357557516,12.67249039648921,113.66395432291404,-2.0089591404842193,-1.1122977182259048,-1.0010679464033143,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.050309709923622,-1.0,False,-1.0,0.0667000058456324,-0.1;0.0,-1.1122977182259048,0.0,5.415902137756348
37,1786854586.9432588,11.264005314273348,0.0,0.0,-2.1106605386624517,12.770227550669645,114.93088924569103,-2.156440406233696,-1.1264005314273349,-1.0137604782846015,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0630022418049092,-1.0,False,-1.0,0.07490000280085951,-0.1;0.0,-1.1264005314273349,0.0,5.566300630569458
38,1786854587.0933452,11.065274542703524,0.0,0.0,-2.151733509975352,12.42588582042091,116.23105223140672,-2.172129464006396,-1.1065274542703525,-0.9958747088433173,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.045116472363625,-1.0,False,-1.0,0.06710000161547214,-0.1;0.0,-1.1065274542703525,0.0,5.716387033462524
39,1786854587.2438455,11.28046150638949,0.0,0.0,-2.1628118345802676,12.8184660992165,117.52853907746045,-2.1703529400221755,-1.128046150638949,-1.0152415355750541,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0644832990953619,-1.0,False,-1.0,0.06760000542271882,-0.1;0.0,-1.128046150638949,0.0,5.866887331008911
40,1786854587.3943598,11.18717976796579,0.0,0.0,-2.0513497924333133,12.592983488460085,118.78999829852332,-2.0063735978387056,-1.118717976796579,-1.006846179116921,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0560879426372287,-1.0,False,-1.0,0.0678000069456175,-0.1;0.0,-1.118717976796579,0.0,6.017401695251465
41,1786854587.5448704,11.090565295790487,0.0,0.0,-1.927610721225774,12.494940701819813,119.98081871202643,-1.8773729427480583,-1.1090565295790487,-0.9981508766211438,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0473926401414515,-1.0,False,-1.0,0.06739999662386253,-0.1;0.0,-1.1090565295790487,0.0,6.167912244796753
42,1786854587.695324,11.12867429193207,0.0,0.0,-1.8518571939396908,12.59078832724006,121.24791074005897,-1.8221846485711706,-1.112867429193207,-1.0015806862738863,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.050822449794194,-1.0,False,-1.0,0.06529999518534169,-0.1;0.0,-1.112867429193207,0.0,6.318365812301636
43,1786854587.8458383,11.131601095965085,0.0,0.0,-2.017768871838375,12.578637048940832,122.51993104285158,-2.091667128691898,-1.1131601095965085,-1.0018440986368577,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0510858621571655,-1.0,False,-1.0,0.07049999840091914,-0.1;0.0,-1.1131601095965085,0.0,6.4688801765441895
44,1786854587.996362,11.136589061285111,0.0,0.0,-2.0000734949018164,12.58450836909815,123.8067026720231,-1.9952830139688063,-1.1136589061285112,-1.00229301551566,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0515347790359677,-1.0,False,-1.0,0.06649999704677612,-0.1;0.0,-1.1136589061285112,0.0,6.619403839111328
45,1786854588.1467853,11.021310887404352,0.0,0.0,-2.102243536636559,12.41768756413134,125.01537765476371,-2.148823949419821,-1.1021310887404352,-0.9919179798663917,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0411597433866995,-1.0,False,-1.0,0.06690000009257346,-0.1;0.0,-1.1021310887404352,0.0,6.769827127456665
46,1786854588.297315,10.906019316175872,0.0,0.0,-1.9081420870222894,12.302390251182407,126.24028267234576,-1.8277490035131179,-1.0906019316175872,-0.9815417384558285,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0307835019761362,-1.0,False,-1.0,0.06890000076964498,-0.1;0.0,-1.0906019316175872,0.0,6.920356750488281
47,1786854588.4473934,11.227162351233908,0.0,0.0,-1.90266368454235,12.810576688934663,127.4993431144211,-1.903109049805034,-1.1227162351233908,-1.0104446116110517,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0596863751313594,-1.0,False,-1.0,0.07500000356230885,-0.1;0.0,-1.1227162351233908,0.0,7.070435285568237
48,1786854588.5978086,11.048205047222815,0.0,0.0,-1.9827730538460409,12.417290668179659,128.75525134810624,-2.0198988927302812,-1.1048205047222817,-0.9943384542500535,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0435802177703613,-1.0,False,-1.0,0.06990000110818073,-0.1;0.0,-1.1048205047222817,0.0,7.220850467681885
49,1786854588.747856,10.782239380623533,0.0,0.0,-2.108533084941395,12.114035703328296,130.07442134959686,-2.165223493164919,-1.0782239380623533,-0.970401544256118,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0196433077764258,-1.0,False,-1.0,0.07570000161649659,-0.1;0.0,-1.0782239380623533,0.0,7.3708977699279785
50,1786854588.8982768,10.621639841439375,0.0,0.0,-2.17325234820537,11.998593075893476,131.3546086580545,-2.2037824273583038,-1.0621639841439376,-0.9559475857295439,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0051893492498516,-1.0,False,-1.0,0.0686999992467463,-0.1;0.0,-1.0621639841439376,0.0,7.521318674087524
51,1786854589.048407,10.825554126792904,0.0,0.0,-1.9731806967944148,12.358727571763154,132.57840216402406,-1.8902289553723777,-1.0825554126792905,-0.9742998714113614,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0235416349316693,-1.0,False,-1.0,0.0670000008540228,-0.1;0.0,-1.0825554126792905,0.0,7.6714489459991455
52,1786854589.1985402,10.969338475581683,0.0,0.0,-1.9722298002261809,12.476741947738473,133.8229583698219,-1.9746155251653101,-1.0969338475581683,-0.9872404628023514,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0364822263226592,-1.0,False,-1.0,0.06759999814676121,-0.1;0.0,-1.0969338475581683,0.0,7.821582078933716
53,1786854589.3487208,10.648370543842042,0.0,0.0,-1.9814720034846682,11.956594467200935,135.11298571740548,-1.9882261997781066,-1.0648370543842043,-0.9583533489457838,-0.04924176352030776,False,0.0,False,0.0,0.0,0.0,0.0,-1.0075951124660916,-1.0,False,-1.0,0.07049999840091914,-0.1;0.0,-1.0648370543842043,0.0,7.971762657165527
