step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
17,1786854657.047002,4.2638935025706814,160.4654872464655,0.0,-1.0395048752725027,5.749152408001468,160.4654872464655,-1.0277432233350041,-0.35,-0.315,-0.08326440476086328,False,-0.017055574010282726,True,7.744397392601996,-0.09023565443373201,0.1,0.0,-0.5055556332048781,-0.5055556332048781,False,-0.5055556332048781,0.4621999978553504,2174.5803591812864,-1.0;-1.0;-1.0;0.2801968813999325;0.89918792042292,8.063168351687864;8.702752377073466;9.210992559032013;9.605620316426155;9.901973326572088;10.170927540011318,4.2638935025706814;3.3882678797236396;2.6308517159609486;1.9756867343062205;1.7930280895948605;1.8207256736264303,8.063168351687864;4.2638935025706814,152.40231889477764,-0.35,0.0,2.5590450763702393
18,1786854657.1974976,4.303586443456824,161.0291659350039,0.0,-0.9790013261982004,5.766379312226768,161.0291659350039,-0.955864485777586,-0.35,-0.315,-0.08842870849301146,False,-0.017214345773827296,True,8.318054331704644,-0.09609130264741692,0.1,0.0,-0.5167343569142557,-0.5167343569142557,False,-0.5167343569142557,0.45089999912306666,2442.0303640865923,-1.0;-1.0;-1.0;0.3344323687660515;0.9698838331529612,8.626847040226266;9.27238500674479;9.785775347783312;10.184857992781636;10.485064480705184;10.759792549353525,4.303586443456824;3.422602273590153;2.6605509666554825;2.0013765861569923;1.8315204576556137;1.8752303458179942,8.626847040226266;4.303586443456824,152.40231889477764,-0.35,0.0,2.709540605545044
19,1786854657.3479896,4.209808427855243,161.58825782446092,0.0,-1.0253983938936706,5.615399458130447,161.58825782446092,-1.0480761035172443,-0.35,-0.315,-0.09348047860643775,False,-0.01683923371142097,True,8.87760470068261,-0.10140547229039183,0.1,0.0,-0.5267251846082506,-0.5267251846082506,False,-0.5267251846082506,0.42970000504283234,2694.7234251347663,-1.0;-1.0;-1.0;0.4060805771220808;1.0,9.185938929683289;9.817410193861575;10.318632837375793;10.707190424015591;10.998292736459018;11.268369862693074,4.209808427855243;3.341484290094785;2.590383910931989;1.9406820829561704;1.8005141748937117;1.8574447612830607,9.185938929683289;4.209808427855243,152.40231889477764,-0.35,0.0,2.860032558441162
20,1786854657.498486,4.6031737312010135,162.17294843096488,0.0,-1.0187077988906195,6.217540469596512,162.17294843096488,-1.0186336530719697,-0.35,-0.315,-0.09900428708387897,False,-0.018412694924804053,True,9.493450700524392,-0.10874402819884696,0.1,0.0,-0.54116101020753,-0.54116101020753,False,-0.54116101020753,0.42039999971166253,3082.765889941105,-1.0;-1.0;-1.0;0.41511161159976406;1.0,9.770629536187244;10.461105595867396;11.013367387490728;11.44607383724491;11.775364916282276;12.07888172217159,4.6031737312010135;3.6817452774888766;2.8847096650278785;2.195273860249115;2.023445372595414;2.0502802472950328,9.770629536187244;4.6031737312010135,152.40231889477764,-0.35,0.0,3.010529041290283
21,1786854657.6489952,6.15785260694444,163.08296215003259,0.0,-0.9646368760005609,8.26992516208179,163.08296215003259,-0.9442568753731939,-0.5,-0.45,-0.10639371021221229,False,-0.02463141042777776,True,10.34737580275683,-0.12194731584840161,0.1,0.0,-0.7029724364883916,-0.7029724364883916,False,-0.7029724364883916,0.4219999973429367,3986.121082799403,-1.0;-1.0;-1.0;0.3027934922889004;1.0,10.68064325525495;11.604321146296616;12.358302522047657;12.965496412072307;13.44571912694363;13.874737482460324,6.15785260694444;5.02654250500694;4.047959266831003;3.201484765808818;2.860122370111297;2.774005850146272,10.68064325525495;6.15785260694444,152.40231889477764,-0.5,0.0,3.1610381603240967
22,1786854657.7994695,7.931700283387268,164.05707273689768,0.0,-1.262717195363209,10.137702324538648,164.05707273689768,-1.3932591557012879,-0.65,-0.5850000000000001,-0.10639371021221229,False,0.0,False,11.455706723108989,0.0,0.1,0.0,-0.6913937102122124,-0.6913937102122124,False,-0.6913937102122124,0.4042000000481494,5131.5124019975065,-1.0;-1.0;-1.0;0.1678590761405224;1.0,11.654753842120044;12.844508884628134;13.828646996397632;14.634926463078248;15.28735820175698;15.859265314140407,7.931700283387268;6.5609207451299865;5.375196444537439;4.349544924524885;3.812714082556182;3.597997681411097,11.654753842120044;7.931700283387268,152.40231889477764,-0.65,0.0,3.3115124702453613
23,1786854657.94995,8.228445354651022,165.0550778639397,0.0,-1.3925684420576605,9.801403422154227,165.0550778639397,-1.4510122283950835,-0.8,-0.7200000000000001,-0.10639371021221229,False,0.0,False,12.596162399830718,0.0,0.1,0.0,-0.8263937102122124,-0.8263937102122124,False,-0.8263937102122124,0.42609999945852906,5928.841166071457,-1.0;-1.0;-1.0;0.23351667903140624;1.0,12.65275896916205;13.887025772359705;14.909666557125675;15.749250835948239;16.430491237129758;17.030272434708184,8.228445354651022;6.817605231773134;5.597228525483762;4.541602674543454;3.9985413171895097;3.7587382393689257,12.65275896916205;8.228445354651022,152.40231889477764,-0.8,0.0,3.4619929790496826
24,1786854658.100447,9.120548678046601,166.17785949919198,0.0,-1.5251185059097194,10.948660282177732,166.17785949919198,-1.5847189281718315,-0.9500000000000001,-0.8550000000000001,-0.10639371021221229,False,0.0,False,13.85831441186349,0.0,0.1,0.0,-0.9613937102122124,-0.9613937102122124,False,-0.9613937102122124,0.3986000010627322,7102.343938872784,-1.0;-1.0;-1.0;0.232525445460615;1.0,13.775540604414346;15.143622906121335;16.282014097097882;17.221722477292595;17.98957022616102;18.664222173977937,9.120548678046601;7.58927460651031;6.264722534631418;5.118984992456177;4.497679652112778;4.190492899077553,13.775540604414346;9.120548678046601,152.40231889477764,-0.9500000000000001,0.0,3.612489938735962
25,1786854658.2509348,10.174838213130647,167.37474916588133,0.0,-1.8580169501343833,12.072458193699694,167.37474916588133,-2.003480963984755,-1.0,-0.9,-0.10639371021221229,False,0.0,False,15.2607373921104,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.40359999547945336,8513.059837215304,-1.0;-1.0;-1.0;0.21761658663684405;1.0,14.97243027110369;16.498656003073286;17.773841261226988;18.831876509529938;19.70207699931199;20.464593169372126,10.174838213130647;8.501235054358009;7.053568322019678;5.801336598547022;5.083441133734227;4.6971765806801065,14.97243027110369;10.174838213130647,152.40231889477764,-1.0,0.0,3.7629778385162354
26,1786854658.401444,10.77801333722748,168.63917035730958,0.0,-1.9987107971600393,12.482298570230576,168.63917035730958,-2.061801412210836,-1.0,-0.9,-0.10639371021221229,False,0.0,False,16.735358396377165,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4354999982751906,9913.55846631557,-1.0;-1.0;-1.0;0.270333811775028;1.0,16.236851462531945;17.853553463116068;19.207000693621332;20.332732548008387;21.26149060205319;22.07703134033182,10.77801333722748;9.022981536701769;7.50487902924703;6.191720360298682;5.436938255190868;5.002951590740101,16.236851462531945;10.77801333722748,152.40231889477764,-1.0,0.0,3.913486957550049
27,1786854658.551481,11.002636389188376,169.82746062450565,0.0,-1.9972242310346933,12.544685019847499,169.82746062450565,-1.999380383306489,-1.0,-0.9,-0.10639371021221229,False,0.0,False,18.21807092284888,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4191000043647364,11166.370183168054,-1.0;-1.0;-1.0;0.36576781030111505;1.0,17.42514172972801;19.075537188106267;20.45812925960346;21.60907140144853;22.55963635414452;23.398334589690098,11.002636389188376;9.217280476647945;7.672947612300472;6.337099684639909;5.5913215703038555;5.136493158312835,17.42514172972801;11.002636389188376,152.40231889477764,-1.0,0.0,4.063524007797241
28,1786854658.7019122,10.883518003770805,171.04867081213047,0.0,-2.0287321612677505,12.278248875553443,171.04867081213047,-2.0450288119788618,-1.0,-0.9,-0.10639371021221229,False,0.0,False,19.663424925025225,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.41960000089602545,12363.852205713016,-1.0;-1.0;-1.0;0.5107730150120179;1.0,18.64635191735283;20.278879617918452;21.646016078907714;22.783589117663425;23.722589796187115;24.55781016878565,10.883518003770805;9.114243073261745;7.58382025837141;6.260004523491269;5.568135817323554;5.116437481984874,18.64635191735283;10.883518003770805,152.40231889477764,-1.0,0.0,4.2139551639556885
29,1786854658.852407,10.796264748877881,172.29213598183003,0.0,-1.920069901256607,12.204652105171082,172.29213598183003,-1.8762936132916321,-1.0,-0.9,-0.10639371021221229,False,0.0,False,21.08058687142821,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.42129999928874895,13669.636378475458,-1.0;-1.0;-1.0;0.6538568166299696;1.0,19.889817087052393;21.509256799384076;22.86507215055098;23.992852429310354;24.92338237043721;25.75771432626029,10.796264748877881;9.038769007779367;7.5185351917291525;6.203532940845717;5.562213038820536;5.111314278579763,19.889817087052393;10.796264748877881,152.40231889477764,-1.0,0.0,4.364449977874756
30,1786854659.0024674,10.827108426782146,173.56505945735967,0.0,-1.919723674017307,12.286108754274144,173.56505945735967,-1.9223685429545507,-1.0,-0.9,-0.10639371021221229,False,0.0,False,22.49046616771213,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.42270000267308205,15142.497653178381,-1.0;-1.0;-1.0;0.7842173375724539;1.0,21.16274056258203;22.786806826599353;24.146624144974336;25.277866125368696;26.21139043840982;27.054178749381148,10.827108426782146;9.065448789166556;7.541613202629071;6.223495420274146;5.618588739808873;5.160079259934674,21.16274056258203;10.827108426782146,152.40231889477764,-1.0,0.0,4.5145103931427
31,1786854659.15292,10.812157025739673,174.8837063163336,0.0,-1.8819100025956121,12.251530890825924,174.8837063163336,-1.8684973954546868,-1.0,-0.9,-0.10639371021221229,False,0.0,False,23.890983575667377,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.41090000013355166,16726.389774954125,-1.0;-1.0;-1.0;0.9255497106320794;1.0,22.48138742155595;24.1032109754169;25.46108834950662;26.590652278094232;27.522725076322516;28.370617783768424,10.812157025739673;9.052515827264816;7.530426190584066;6.213818654855217;5.652618049639386;5.189514612938069,22.48138742155595;10.812157025739673,152.40231889477764,-1.0,0.0,4.664963006973267
32,1786854659.3033955,10.984752124755033,176.1676612533339,0.0,-1.957006344544093,12.504503061294642,176.1676612533339,-1.9919837431332428,-1.0,-0.9,-0.10639371021221229,False,0.0,False,25.30599410961034,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4284999959054403,18452.40456127191,-1.0;-1.0;-1.0;1.0;1.0,23.765342358556268;25.413055177269523;26.793326765456488;27.94226168923821;28.891090398309405;29.756827231655986,10.984752124755033;9.201810587913103;7.659566158544834;6.325524727141281;5.771578888977208;5.292415738965285,23.765342358556268;10.984752124755033,152.40231889477764,-1.0,0.0,4.815438508987427
33,1786854659.4538743,10.887055073645154,177.32803212986914,0.0,-1.9993056332199919,12.290966517273944,177.32803212986914,-2.0202271518351784,-1.0,-0.9,-0.10639371021221229,False,0.0,False,26.699052370657114,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.422200006141793,19936.8859205342,-1.0;-1.0;-1.0;1.0;1.0,24.925713235091507;26.55877149613828;27.92636689194374;29.06433690931546;30.003680974342;30.861213590589955,10.887055073645154;9.117302638703057;7.586466782478144;6.2622937668435945;5.716884108319709;5.245104753696548,24.925713235091507;10.887055073645154,152.40231889477764,-1.0,0.0,4.965917348861694
34,1786854659.6043708,11.31455852413882,178.5587170731759,0.0,-2.140462404371451,12.943555897026274,178.5587170731759,-2.2037514154761633,-1.0,-0.9,-0.10639371021221229,False,0.0,False,28.15623614927793,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4017000028397888,21898.728167002715,-1.0;-1.0;-1.0;1.0;1.0,26.156398178398263;27.853581957019085;29.276645925526097;30.462596258284663;31.443443296120822;32.3368759838491,11.31455852413882;9.487093123380077;7.906335551723767;6.538980252241058;5.956217918188515;5.452128499233066,26.156398178398263;11.31455852413882,152.40231889477764,-1.0,0.0,5.116413831710815
35,1786854659.754847,11.432878886667144,179.82011012967348,0.0,-2.084131183826598,12.929369221855165,179.82011012967348,-2.0627824842043196,-1.0,-0.9,-0.10639371021221229,False,0.0,False,29.631167982277987,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4262000002199784,23802.753906888112,-1.0;-1.0;-1.0;1.0;1.0,27.417791234895844;29.132723067895917;30.571139103440977;31.770368974187456;32.76270281238316;33.66607158242245,11.432878886667144;9.589440236967079;7.994865804976523;6.615558921304692;6.022458466928558;5.509426573893203,27.417791234895844;11.432878886667144,152.40231889477764,-1.0,0.0,5.266890048980713
36,1786854659.905374,10.875418312063257,181.096865155606,0.0,-2.067213834030836,12.082288245623188,181.096865155606,-2.062756793301025,-1.0,-0.9,-0.10639371021221229,False,0.0,False,31.022480729087476,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.400400000216905,25376.075654867756,-1.0;-1.0;-1.0;1.0;1.0,28.69454626082836;30.32585900763785;31.691944533628057;32.82860851360959;33.76682285629361;34.623378262715285,10.875418312063257;9.107236839934716;7.57775986654353;6.254762284560154;5.710369376144532;5.23946951036502,28.69454626082836;10.875418312063257,152.40231889477764,-1.0,0.0,5.417417049407959
37,1786854660.0554717,11.132131230325173,182.31541663305813,0.0,-2.0520011904990962,12.687932660827592,182.31541663305813,-2.0482747381681516,-1.0,-0.9,-0.10639371021221229,False,0.0,False,32.45230041363624,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4112999959033914,27451.862575441723,-1.0;-1.0;-1.0;1.0;1.0,29.9130977382805;31.582917422829276;32.982311449963966;34.14778728343548;35.11092387938833;35.98903703488755,11.132131230325173;9.329293514231274;7.769838889810052;6.420910639685696;5.854087703328126;5.363785863378829,29.9130977382805;11.132131230325173,152.40231889477764,-1.0,0.0,5.567514657974243
38,1786854660.20587,11.096654141630143,183.60501722065328,0.0,-2.01054165131649,12.527231283436729,183.60501722065328,-1.9955665294208882,-1.0,-0.9,-0.10639371021221229,False,0.0,False,33.87679853488075,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.4140999953961,27567.400517626353,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.66449812124452;33.05928899612103;34.220783102889214;35.18047550524369;36.05560943328032,11.096654141630143;9.298605832510074;7.743294045121213;6.397949349029849;5.834226186910819;5.346605651677859,30.0;11.096654141630143,152.40231889477764,-1.0,0.0,5.717912912368774
39,1786854660.3563638,10.935671736080442,184.84163459487195,0.0,-2.0800273198773342,12.312460884949312,184.84163459487195,-2.112600144157497,-1.0,-0.9,-0.10639371021221229,False,0.0,False,35.277149295292816,0.0,0.1,0.0,-1.0063937102122122,-1.0,False,-1.0,0.40669999725650996,27461.092951380604,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.640350760412066;33.014254168168506;34.15768061587782;35.101744493146384;35.96335974698369,10.935671736080442;9.159356051709581;7.622842984728788;6.293759181790402;5.744101692248697;5.2686479637951225,30.0;10.935671736080442,152.40231889477764,-1.0,0.0,5.868406772613525
