step,timestamp,gyro_z,euler_yaw,accel_y,accel_for_trim,raw_gyro_z,raw_euler_yaw,raw_accel_y,raw_steering,gained_steering,auto_trim,auto_trim_locked,auto_trim_p,auto_trim_active,heading_error,heading_hold,heading_hold_integral,lateral_trim,gained_with_trim,clipped_pre_slew,steering_slew_limited,clipped_steering,compute_ms,mpc_cost,mpc_u_sequence,mpc_predicted_yaw_err,mpc_predicted_rate,mpc_state,mpc_target_yaw,mpc_model_raw,mpc_static_bias,elapsed_s
33,1786854651.3290489,11.558335190418834,126.60420759423056,0.0,-2.0485589458724243,13.195965101333503,126.60420759423056,-2.0804347319312697,-1.0,-0.9,-0.0998723533767254,False,0.0,False,26.72701280746807,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4237000030116178,20053.065460458252,-1.0;-1.0;-1.0;1.0;1.0,24.720918474818006;26.454668753380833;27.909362744337677;29.12267304651535;30.127186457899032;31.041090558745918,11.558335190418834;9.697959939712291;8.08873534785113;6.696756075891228;6.092694005645912;5.5701803148837135,24.720918474818006;11.558335190418834,101.88328911941255,-1.0,0.0,4.96543025970459
34,1786854651.479156,10.861567195994642,127.78441883116756,0.0,-1.988429395139875,12.008733949631583,127.78441883116756,-1.9654528397228692,-1.0,-0.9,-0.0998723533767254,False,0.0,False,28.116247886867257,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.428999999712687,21265.95150309935,-1.0;-1.0;-1.0;1.0;1.0,25.901129711755004;27.530364791154202;28.894653134834506;30.02976255211797;30.966632198068165;31.822024441815085,10.861567195994642;9.095255624535364;7.567396115223089;6.245797639667972;5.702614958312796;5.232761938940568,25.901129711755004;10.861567195994642,101.88328911941255,-1.0,0.0,5.115537405014038
35,1786854651.6293755,10.89878810801088,129.0127560554851,0.0,-1.9433562365289814,12.360521535836579,129.0127560554851,-1.9268324205926848,-1.0,-0.9,-0.0998723533767254,False,0.0,False,29.511066103068885,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.502099996083416,23046.125410485707,-1.0;-1.0;-1.0;1.0;1.0,27.12946693607256;28.764285152274194;30.133402909288606;31.272689769106073;32.21317290284818;33.0716908135351,10.89878810801088;9.12745171342941;7.59524573211644;6.26988755828072;5.723452737912822;5.250786618294591,27.12946693607256;10.89878810801088,101.88328911941255,-1.0,0.0,5.265756845474243
36,1786854651.7800262,11.267599545652796,130.26443358569105,0.0,-1.9004360136737297,12.871443198746643,130.26443358569105,-1.8848348844898513,-1.0,-0.9,-0.0998723533767254,False,0.0,False,30.961206034916785,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4287999981897883,25147.06306312453,-1.0;-1.0;-1.0;1.0;1.0,28.3811444662785;30.07128439812642;31.48825543917487;32.66893538968178;33.645223546870255;34.534712802838285,11.267599545652796;9.446473606989668;7.871199670046063;6.5085877145898445;5.929928373120215;5.429388042748986,28.3811444662785;11.267599545652796,101.88328911941255,-1.0,0.0,5.416407585144043
37,1786854651.9305372,10.92904985113073,131.51339548043723,0.0,-1.8317656157876037,12.229738733297156,131.51339548043723,-1.805128697304779,-1.0,-0.9,-0.0998723533767254,False,0.0,False,32.360563512586396,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4017000028397888,26868.58461644358,-1.0;-1.0;-1.0;1.0;1.0,29.630106361024673;31.269463838694282;32.64250805687849;33.78519130560783;34.72861231575872;35.58967148953923,10.92904985113073;9.15362812122808;7.617888324862289;6.28947340100588;5.740394491870086;5.265441235467624,29.630106361024673;10.92904985113073,101.88328911941255,-1.0,0.0,5.566918611526489
38,1786854652.0810547,11.079017115119727,132.71461868908528,0.0,-1.7863055335841724,12.58907040807661,132.71461868908528,-1.7696158932510746,-1.0,-0.9,-0.0998723533767254,False,0.0,False,33.78241607985436,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4214000000501983,27555.728725153655,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.66185256726796;33.05435503795474;34.21386967509881;35.17184983622843;36.045502675605555,11.079017115119727;9.283349804578563;7.730097580960456;6.386534407530795;5.824352262514138;5.338064707074729,30.0;11.079017115119727,101.88328911941255,-1.0,0.0,5.717436075210571
39,1786854652.2315917,10.883251443061049,133.93808701819898,0.0,-1.8666310212934953,12.245133477711782,133.93808701819898,-1.9038494823515775,-1.0,-0.9,-0.0998723533767254,False,0.0,False,35.174903796313515,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4138000003877096,27426.586338138506,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.632487716459156;32.999589591196326;34.13713271284398;35.076107513069196;35.93332071526401,10.883251443061049;9.114012498247806;7.583620810984352;6.259832001501465;5.714754681298767;5.243262799323433,30.0;10.883251443061049,101.88328911941255,-1.0,0.0,5.86797308921814
40,1786854652.3820941,11.091900648882424,135.22247551290877,0.0,-1.9952452228949578,12.627103345481755,135.22247551290877,-2.0531588470496716,-1.0,-0.9,-0.0998723533767254,False,0.0,False,36.59868889364586,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.44070000149076805,27564.254159212385,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.663785097332365;33.057959206524856;34.21891981097637;35.17815073382692;36.05288548209265,11.091900648882424;9.294494061283297;7.739737363010051;6.3948728190036945;5.8315649884381955;5.344303714999039,30.0;11.091900648882424,101.88328911941255,-1.0,0.0,6.018475532531738
41,1786854652.532481,10.590087273698906,136.46040622288984,0.0,-2.074396112178925,11.820806007010422,136.46040622288984,-2.111111173911855,-1.0,-0.9,-0.0998723533767254,False,0.0,False,37.94720198470068,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.43680000089807436,27234.6023637643,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.588513091054836;32.91757691481727;34.02221712237177;34.93273090190642;35.76532532120389,10.590087273698906;8.860425491749552;7.364268050363363;6.0700918635643095;5.550629461983127;5.101294484615405,30.0;10.590087273698906,101.88328911941255,-1.0,0.0,6.168862342834473
42,1786854652.683009,10.833123606526955,137.74430208974593,0.0,-2.0320683618924806,12.383063643272003,137.74430208974593,-2.0167211495238058,-1.0,-0.9,-0.0998723533767254,False,0.0,False,39.332170525679715,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4310000003897585,27393.63934682409,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.624968540979044;32.98556632892591;34.117483415499954;35.051591695386506;35.90459535748837,10.833123606526955;9.070651919645815;7.54611391049363;6.22738853257699;5.686691080679096;5.2189877847874175,30.0;10.833123606526955,101.88328911941255,-1.0,0.0,6.319390296936035
43,1786854652.8335102,11.0957792233217,139.01903168916562,0.0,-1.9828403489094037,12.6541275246239,139.01903168916562,-1.9645358810993148,-1.0,-0.9,-0.0998723533767254,False,0.0,False,40.75653740917795,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.41309999505756423,27566.82137184544,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.664366883498253;33.059044237724244;34.22044014912973;35.18004761249547;36.055108068306836,11.0957792233217;9.29784902817327;7.742639409369878;6.397383089104944;5.833736372075776;5.346181961845547,30.0;11.0957792233217,101.88328911941255,-1.0,0.0,6.469891548156738
44,1786854652.9840305,10.842247916610546,140.26574499826535,0.0,-2.0239038921481094,12.179373250695935,140.26574499826535,-2.0442958055759273,-1.0,-0.9,-0.0998723533767254,False,0.0,False,42.142874596669515,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4132999965804629,27399.632704759093,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.626337187491583;32.988118854671804;34.12105999678269;35.05605408470861;35.909823970764535,10.842247916610546;9.078544447868122;7.552940947405926;6.233293919506126;5.691799240372799;5.223406342922471,30.0;10.842247916610546,101.88328911941255,-1.0,0.0,6.6204118728637695
45,1786854653.1341214,10.689906991545543,141.47535427903432,0.0,-2.0507382138224486,12.070399632050709,141.47535427903432,-2.0650318894369666,-1.0,-0.9,-0.0998723533767254,False,0.0,False,43.506360645401344,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.407300001825206,27299.78128793753,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.60348604873183;32.945501480884865;34.06134482969724;34.981549326419945;35.82252621608508,10.689906991545543;8.946769547686895;7.438955658749164;6.1346966448180265;5.606512597767592;5.149633397068967,30.0;10.689906991545543,101.88328911941255,-1.0,0.0,6.770502805709839
46,1786854653.2845848,11.194934334115128,142.7504773317122,0.0,-1.8952108996822488,12.857156232177976,142.7504773317122,-1.8313495885191073,-1.0,-0.9,-0.0998723533767254,False,0.0,False,44.9456007955186,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4236000022501685,27632.552240739416,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.67924015011727;33.08678287996871;34.2593073412902;35.228541000333294;36.11192811540557,11.194934334115128;9.383618199009586;7.816829742143292;6.461557726953948;5.889247433815164;5.394199030250117,30.0;11.194934334115128,101.88328911941255,-1.0,0.0,6.920966148376465
47,1786854653.4350126,11.232344903216497,143.99253729757874,0.0,-1.909089700781712,12.69415961265011,143.99253729757874,-1.917831010435569,-1.0,-0.9,-0.0998723533767254,False,0.0,False,46.390452531001074,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4236000022501685,27657.402324518654,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.684851735482475;33.097248486674815;34.27397167645619;35.24683723561708;36.13336594429125,11.232344903216497;9.415978341282269;7.844821265209164;6.485770394405926;5.910191391161126;5.412315553354373,30.0;11.232344903216497,101.88328911941255,-1.0,0.0,7.071393966674805
48,1786854653.5855122,11.528133047448646,145.1892143653169,0.0,-1.977494087091877,13.10068100336688,145.1892143653169,-2.0096035046931773,-1.0,-0.9,-0.0998723533767254,False,0.0,False,47.87967248811836,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4104000036022626,27854.8500578007,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.729219957117298;33.17999522002376;34.38991582243785;35.39149714352604;36.30286498626732,11.528133047448646;9.671835086043078;8.066137349427262;6.677208807254582;6.075785618275213;5.555554559808059,30.0;11.528133047448646,101.88328911941255,-1.0,0.0,7.221893548965454
49,1786854653.7359533,11.726644052088732,146.41034139282397,0.0,-2.0430518746089037,13.257501805324653,146.41034139282397,-2.073941321298859,-1.0,-0.9,-0.0998723533767254,False,0.0,False,49.398669095931666,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4127000065636821,27988.327601331403,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.75899660781331;33.23552867357182;34.467728910452934;35.48858211535509;36.416620137595466,11.726644052088732;9.843547105056752;8.214668245874089;6.805688032681087;6.18692014826914;5.651685928252806,30.0;11.726644052088732,101.88328911941255,-1.0,0.0,7.372334718704224
50,1786854653.886053,11.48723386609542,147.60768058885725,0.0,-1.9335788218131542,12.830411109059883,147.60768058885725,-1.8894550512262054,-1.0,-0.9,-0.0998723533767254,False,0.0,False,50.88175417584597,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.42660000326577574,27827.446034290366,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.723085079914313;33.16855367404019;34.37388400795908;35.371494746798916;36.27942803589538,11.48723386609542;9.636457294172537;8.035535559459245;6.650738258932247;6.052888593976394;5.535748633789581,30.0;11.48723386609542,101.88328911941255,-1.0,0.0,7.52243447303772
51,1786854654.0364783,11.328481515445155,148.81120795086008,0.0,-1.9035422431970757,12.706226402128067,148.81120795086008,-1.8934626758299857,-1.0,-0.9,-0.0998723533767254,False,0.0,False,52.34102640316274,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.4121999954804778,27721.387663763642,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.699272227316772;33.12414270394578;34.311655666229875;35.293854378605616;36.18845626481063,11.328481515445155;9.499136510860058;7.91675308189395;6.547991415838267;5.9640125747001;5.4588708771155865,30.0;11.328481515445155,101.88328911941255,-1.0,0.0,7.6728596687316895
52,1786854654.1869485,11.257310196945065,150.09605800679873,0.0,-2.0010152780174035,12.672589811692337,150.09605800679873,-2.0455826878373453,-1.0,-0.9,-0.0998723533767254,False,0.0,False,53.7896229327045,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.39709999691694975,27674.00091597776,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.68859652954176;33.10423252759538;34.283757665911764;35.25904691055543;36.14767210717221,11.257310196945065;9.43757332035748;7.86350092210922;6.501928297624476;5.924167977445172;5.424405300490073,30.0;11.257310196945065,101.88328911941255,-1.0,0.0,7.823329925537109
53,1786854654.337434,11.321352544292356,151.41055621257163,0.0,-1.9329174675282292,12.794580872974219,151.41055621257163,-1.9065259436440984,-1.0,-0.9,-0.0998723533767254,False,0.0,False,55.247825814348346,0.0,0.1,0.0,-0.9998723533767254,-0.9998723533767254,False,-0.9998723533767254,0.41969999438151717,27716.63661478539,-1.0;-1.0;-1.0;1.0;1.0,30.0;31.698202881643855;33.12214837426579;34.308861225383765;35.29036784160081;36.18437106462856,11.321352544292356;9.492969950812887;7.911419007453147;6.543377441446972;5.96002148685163;5.45541858612666,30.0;11.321352544292356,101.88328911941255,-1.0,0.0,7.973815441131592
